Env,Year,Field_Location,Experiment,Replicate,Block,Plot,Range,Pass,Hybrid,Hybrid_orig_name,Hybrid_Parent1,Hybrid_Parent2,Plot_Area_ha,Date_Planted,Date_Harvested,Stand_Count_plants,Pollen_DAP_days,Silk_DAP_days,Plant_Height_cm,Ear_Height_cm,Root_Lodging_plants,Stalk_Lodging_plants,Yield_Mg_ha,Grain_Moisture,Twt_kg_m3
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,99,4,2,PHN11_PHW65_0058/PHT69,PHN11_PHW65_0058/PHT69,PHN11_PHW65_0058,PHT69,0.000929031221303949,6/7/19,10/15/19,82,57,58,244,118,NA,0,10.2837222492872,19.1,760.72647324672
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,100,4,1,PHN11_PHW65_0248/PHT69,PHN11_PHW65_0248/PHT69,PHN11_PHW65_0248,PHT69,0.000929031221303949,6/7/19,10/15/19,88,53,56,251,113,NA,0,13.6832788413709,22.1,706.66469342208
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,101,5,1,PHN11_PHW65_0408/PHT69,PHN11_PHW65_0408/PHT69,PHN11_PHW65_0408,PHT69,0.000929031221303949,6/7/19,10/15/19,83,55,57,249,101,NA,0,12.5789834170065,22.8,719.53654576128
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,102,5,2,PHN11_PHW65_0061/PHT69,PHN11_PHW65_0061/PHT69,PHN11_PHW65_0061,PHT69,0.000929031221303949,6/7/19,10/15/19,88,55,54,234,120,NA,0,13.2558786083223,21.7,736.26995380224
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,103,5,3,PHN11_PHW65_0217/PHT69,PHN11_PHW65_0217/PHT69,PHN11_PHW65_0217,PHT69,0.000929031221303949,6/7/19,10/15/19,86,56,56,228,123,NA,0,13.2004096041684,24.1,716.96217529344
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,104,5,4,PHN11_PHW65_0071/PHT69,PHN11_PHW65_0071/PHT69,PHN11_PHW65_0071,PHT69,0.000929031221303949,6/7/19,10/15/19,86,53,54,222,112,NA,0,10.8375455876365,19.5,696.36721155072
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,105,5,5,PHN11_PHW65_0225/PHT69,PHN11_PHW65_0225/PHT69,PHN11_PHW65_0225,PHT69,0.000929031221303949,6/7/19,10/15/19,83,53,53,227,114,NA,0,13.0081170564348,22.1,727.2596571648
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,106,5,6,PHN11_PHW65_0353/PHT69,PHN11_PHW65_0353/PHT69,PHN11_PHW65_0353,PHT69,0.000929031221303949,6/7/19,10/15/19,88,60,56,231,111,NA,0,9.24390954225166,20.8,718.24936052736
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,107,5,7,PHN11_PHW65_0453/PHT69,PHN11_PHW65_0453/PHT69,PHN11_PHW65_0453,PHT69,0.000929031221303949,6/7/19,10/15/19,86,57,58,231,107,NA,1,14.3400087384683,22.2,683.49535921152
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,108,5,8,PHN11_PHW65_0107/PHT69,PHN11_PHW65_0107/PHT69,PHN11_PHW65_0107,PHT69,0.000929031221303949,6/7/19,10/15/19,88,55,57,240,117,NA,0,12.090509499176,22.5,718.24936052736
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,109,5,9,PHN11_PHW65_0301/PHT69,PHN11_PHW65_0301/PHT69,PHN11_PHW65_0301,PHT69,0.000929031221303949,6/7/19,10/15/19,85,53,54,239,120,NA,0,13.7379389225475,22.3,746.5674356736
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,110,5,10,PHN11_PHW65_0329/PHT69,PHN11_PHW65_0329/PHT69,PHN11_PHW65_0329,PHT69,0.000929031221303949,6/7/19,10/15/19,89,53,54,227,115,NA,0,12.3109987906878,20.2,746.5674356736
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,111,5,11,PHN11_PHW65_0015/PHT69,PHN11_PHW65_0015/PHT69,PHN11_PHW65_0015,PHT69,0.000929031221303949,6/7/19,10/15/19,81,54,54,240,112,NA,0,13.1990228790646,21.5,737.55713903616
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,112,5,12,PHN11_PHW65_0138/PHT69,PHN11_PHW65_0138/PHT69,PHN11_PHW65_0138,PHT69,0.000929031221303949,6/7/19,10/15/19,84,54,55,240,120,NA,0,10.263845856132,21.4,753.0033618432
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,113,5,13,PHN11_PHW65_0086/PHT69,PHN11_PHW65_0086/PHT69,PHN11_PHW65_0086,PHT69,0.000929031221303949,6/7/19,10/15/19,85,53,54,259,135,NA,0,13.9354316894206,22.2,728.54684239872
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,114,5,14,PHN11_PHW65_0285/PHT69,PHN11_PHW65_0285/PHT69,PHN11_PHW65_0285,PHT69,0.000929031221303949,6/7/19,10/15/19,87,55,56,244,128,NA,0,12.6363591681782,18.7,727.2596571648
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,115,5,15,PHN11_PHW65_0358/PHT69,PHN11_PHW65_0358/PHT69,PHN11_PHW65_0358,PHT69,0.000929031221303949,6/7/19,10/15/19,87,55,55,225,118,NA,0,11.5777678920281,20.8,754.29054707712
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,116,5,16,PHN11_PHW65_0421/PHT69,PHN11_PHW65_0421/PHT69,PHN11_PHW65_0421,PHT69,0.000929031221303949,6/7/19,10/15/19,90,54,56,253,123,NA,0,13.9533435553453,22.1,728.54684239872
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,117,5,17,PHN11_PHW65_0075/PHT69,PHN11_PHW65_0075/PHT69,PHN11_PHW65_0075,PHT69,0.000929031221303949,6/7/19,10/15/19,87,54,55,230,98,NA,0,12.6030199854732,22.1,725.97247193088
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,118,5,18,F42/OH43,F42/OH43,F42,OH43,0.000929031221303949,6/7/19,10/15/19,87,59,61,255,129,NA,0,11.7724294284808,29.5,669.3363216384
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,119,5,19,PHN11_PHW65_0167/PHT69,PHN11_PHW65_0167/PHT69,PHN11_PHW65_0167,PHT69,0.000929031221303949,6/7/19,10/15/19,87,54,55,244,135,NA,0,6.7984198216155,20.5,707.951878656
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,120,5,20,CG44/CGR01,CGR01/CG44,CGR01,CG44,0.000929031221303949,6/7/19,10/15/19,90,57,57,272,130,NA,0,12.9468122508022,23,700.22876725248
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,121,5,21,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0604,PHT69,0.000929031221303949,6/7/19,10/15/19,83,54,58,255,115,NA,0,14.1868911749184,22.3,736.26995380224
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,122,5,22,PHN11_PHW65_0106/PHT69,PHN11_PHW65_0106/PHT69,PHN11_PHW65_0106,PHT69,0.000929031221303949,6/7/19,10/15/19,82,63,56,247,118,NA,0,10.5853927395868,22.7,719.53654576128
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,123,5,23,PHN11_PHW65_0612/PHT69,PHN11_PHW65_0612/PHT69,PHN11_PHW65_0612,PHT69,0.000929031221303949,6/7/19,10/15/19,58,54,53,246,100,NA,0,13.5746520415694,24.7,680.92098874368
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,124,5,24,PHN11_PHW65_0341/PHT69,PHN11_PHW65_0341/PHT69,PHN11_PHW65_0341,PHT69,0.000929031221303949,6/7/19,10/15/19,89,54,54,241,123,NA,0,15.0679238575632,23.3,707.951878656
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,125,5,25,PHN11_PHW65_0245/PHT69,PHN11_PHW65_0245/PHT69,PHN11_PHW65_0245,PHT69,0.000929031221303949,6/7/19,10/15/19,84,53,55,228,118,NA,0,12.5824502297661,21.1,745.28025043968
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,126,6,25,PHN11_PHW65_0336/PHT69,PHN11_PHW65_0336/PHT69,PHN11_PHW65_0336,PHT69,0.000929031221303949,6/7/19,10/15/19,87,56,58,244,101,NA,0,14.6051621343666,22.7,677.05943304192
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,127,6,24,B37/MO17,B37/MO17,B37,MO17,0.000929031221303949,6/7/19,10/15/19,87,59,65,241,114,NA,0,8.17717125611653,31.3,660.32602500096
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,128,6,23,PHW65/PHT69,PHW65/PHT69,PHW65,PHT69,0.000929031221303949,6/7/19,10/15/19,68,57,57,227,120,NA,0,12.2856910575426,24.6,714.3878048256
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,129,6,22,PHN11_PHW65_0114/PHT69,PHN11_PHW65_0114/PHT69,PHN11_PHW65_0114,PHT69,0.000929031221303949,6/7/19,10/15/19,90,53,55,230,105,NA,0,14.2416668165204,21,707.951878656
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,130,6,21,PHN11_PHW65_0194/PHT69,PHN11_PHW65_0194/PHT69,PHN11_PHW65_0194,PHT69,0.000929031221303949,6/7/19,10/15/19,84,54,54,216,106,NA,0,12.7243584320599,23,695.0800263168
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,131,6,20,PHN11_PHW65_0146/PHT69,PHN11_PHW65_0146/PHT69,PHN11_PHW65_0146,PHT69,0.000929031221303949,6/7/19,10/15/19,84,53,53,220,117,NA,0,13.6675626235273,23.2,701.5159524864
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,132,6,19,PHN11_PHW65_0096/PHT69,PHN11_PHW65_0096/PHT69,PHN11_PHW65_0096,PHT69,0.000929031221303949,6/7/19,10/15/19,87,53,53,235,126,NA,0,7.7368860356447,22.6,704.09032295424
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,133,6,18,PHN11_PHW65_0016/PHT69,PHN11_PHW65_0016/PHT69,PHN11_PHW65_0016,PHT69,0.000929031221303949,6/7/19,10/15/19,88,56,55,244,115,NA,0,12.126911033152,20.8,716.96217529344
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,134,6,17,PHN11_PHW65_0021/PHT69,PHN11_PHW65_0021/PHT69,PHN11_PHW65_0021,PHT69,0.000929031221303949,6/7/19,10/15/19,85,53,53,240,134,NA,0,13.2065920869231,23.3,695.0800263168
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,135,6,16,PHN11_PHW65_0212/PHT69,PHN11_PHW65_0212/PHT69,PHN11_PHW65_0212,PHT69,0.000929031221303949,6/7/19,10/15/19,89,54,53,244,125,NA,0,13.7082976734528,21.7,704.09032295424
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,136,6,15,PHN11_PHW65_0378/PHT69,PHN11_PHW65_0378/PHT69,PHN11_PHW65_0378,PHT69,0.000929031221303949,6/7/19,10/15/19,88,55,56,239,118,NA,0,14.1868911749184,22.3,734.98276856832
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,137,6,14,PHN11_PHW65_0168/PHT69,PHN11_PHW65_0168/PHT69,PHN11_PHW65_0168,PHT69,0.000929031221303949,6/7/19,10/15/19,88,57,58,249,116,NA,0,14.2370443995076,23,678.34661827584
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,138,6,13,PHN11_PHW65_0100/PHT69,PHN11_PHW65_0100/PHT69,PHN11_PHW65_0100,PHT69,0.000929031221303949,6/7/19,10/15/19,87,56,57,248,120,NA,1,13.4727277464366,23.8,701.5159524864
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,139,6,12,PHN11/PHT69,PHN11/PHT69,PHN11,PHT69,0.000929031221303949,6/7/19,10/15/19,87,53,55,237,112,NA,0,11.8593886485346,17.9,753.0033618432
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,140,6,11,PHW52/PHM49,PHW52/PHM49,PHW52,PHM49,0.000929031221303949,6/7/19,10/15/19,86,55,57,248,131,NA,0,13.7191603534329,16.1,728.54684239872
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,141,6,10,PHN11_PHW65_0294/PHT69,PHN11_PHW65_0294/PHT69,PHN11_PHW65_0294,PHT69,0.000929031221303949,6/7/19,10/15/19,86,54,53,221,114,NA,0,13.0005478485763,25,680.92098874368
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,142,6,9,F42/OH43,F42/OH43,F42,OH43,0.000929031221303949,6/7/19,10/15/19,88,64,60,252,126,NA,1,9.32589966401672,26.3,687.35691491328
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,143,6,8,PHN11_PHW65_0003/PHT69,PHN11_PHW65_0003/PHT69,PHN11_PHW65_0003,PHT69,0.000929031221303949,6/7/19,10/15/19,87,53,54,227,107,NA,0,10.2177950266417,20.7,767.16239941632
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,144,6,7,PHN11_PHW65_0133/PHT69,PHN11_PHW65_0133/PHT69,PHN11_PHW65_0133,PHT69,0.000929031221303949,6/7/19,10/15/19,81,56,56,230,110,NA,0,11.925835893094,20,758.15210277888
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,145,6,6,PHN11_PHW65_0179/PHT69,PHN11_PHW65_0179/PHT69,PHN11_PHW65_0179,PHT69,0.000929031221303949,6/7/19,10/15/19,86,54,55,234,119,NA,0,13.3818972521346,22.8,725.97247193088
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,146,6,5,PHN11_PHW65_0316/PHT69,PHN11_PHW65_0316/PHT69,PHN11_PHW65_0316,PHT69,0.000929031221303949,6/7/19,10/15/19,90,53,53,238,120,NA,0,13.0527233806086,22.9,696.36721155072
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,147,6,4,2369/LH123HT,2369/LH123HT,2369,LH123HT,0.000929031221303949,6/7/19,10/15/19,65,60,62,258,118,NA,0,12.2604988848227,30.2,678.34661827584
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,148,6,3,PHN11_PHW65_0360/PHT69,PHN11_PHW65_0360/PHT69,PHN11_PHW65_0360,PHT69,0.000929031221303949,6/7/19,10/15/19,90,56,57,244,110,NA,0,12.3175857349311,25.2,686.06972967936
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,149,6,2,PHN11_PHW65_0494/PHT69,PHN11_PHW65_0494/PHT69,PHN11_PHW65_0494,PHT69,0.000929031221303949,6/7/19,10/15/19,84,55,56,231,121,NA,0,12.9466966903769,19.4,755.57773231104
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,150,6,1,PHN11_PHW65_0063/PHT69,PHN11_PHW65_0063/PHT69,PHN11_PHW65_0063,PHT69,0.000929031221303949,6/7/19,10/15/19,82,54,55,230,106,NA,0,12.2406224916675,22.4,728.54684239872
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,151,7,1,PHN11_PHW65_0491/PHT69,PHN11_PHW65_0491/PHT69,PHN11_PHW65_0491,PHT69,0.000929031221303949,6/7/19,10/15/19,87,55,55,248,126,NA,0,12.976280159259,21.2,718.24936052736
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,152,7,2,PHN11_PHW65_0310/PHT69,PHN11_PHW65_0310/PHT69,PHN11_PHW65_0310,PHT69,0.000929031221303949,6/7/19,10/15/19,88,56,57,242,142,NA,0,13.0352159761725,20,720.8237309952
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,153,7,3,PHN11_PHW65_0114/PHT69,PHN11_PHW65_0114/PHT69,PHN11_PHW65_0114,PHT69,0.000929031221303949,6/7/19,10/15/19,88,55,56,248,120,NA,0,13.1768930576157,21.9,698.94158201856
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,154,7,4,PHN11_PHW65_0077/PHT69,PHN11_PHW65_0077/PHT69,PHN11_PHW65_0077,PHT69,0.000929031221303949,6/7/19,10/15/19,71,53,53,220,112,NA,0,11.1357492651765,22.6,718.24936052736
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,155,7,5,PHN11_PHW65_0073/PHT69,PHN11_PHW65_0073/PHT69,PHN11_PHW65_0073,PHT69,0.000929031221303949,6/7/19,10/15/19,85,54,56,240,112,NA,0,14.2781839109217,21.8,704.09032295424
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,156,7,6,PHN11_PHW65_0049/PHT69,PHN11_PHW65_0049/PHT69,PHN11_PHW65_0049,PHT69,0.000929031221303949,6/7/19,10/15/19,86,55,55,227,118,NA,0,12.2881178264743,23.5,722.11091622912
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,157,7,7,PHN11_PHW65_0221/PHT69,PHN11_PHW65_0221/PHT69,PHN11_PHW65_0221,PHT69,0.000929031221303949,6/7/19,10/15/19,71,58,59,232,101,NA,0,10.1486898922999,23.3,714.3878048256
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,158,7,8,PHN11_PHW65_0402/PHT69,PHN11_PHW65_0402/PHT69,PHN11_PHW65_0402,PHT69,0.000929031221303949,6/7/19,10/15/19,90,54,57,214,112,NA,0,11.716267061775,21.1,716.96217529344
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,159,7,9,PHN11_PHW65_0443/PHT69,PHN11_PHW65_0443/PHT69,PHN11_PHW65_0443,PHT69,0.000929031221303949,6/7/19,10/15/19,85,53,53,233,124,NA,0,14.6690670495689,23.3,687.35691491328
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,160,7,10,PHN11_PHW65_0284/PHT69,PHN11_PHW65_0284/PHT69,PHN11_PHW65_0284,PHT69,0.000929031221303949,6/7/19,10/15/19,82,54,54,226,103,NA,0,12.5027135362948,21.6,709.23906388992
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,161,7,11,PHN11_PHW65_0369/PHT69,PHN11_PHW65_0369/PHT69,PHN11_PHW65_0369,PHT69,0.000929031221303949,6/7/19,10/15/19,86,56,57,237,112,NA,0,12.4493246197966,20.2,732.40839810048
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,162,7,12,PHN11_PHW65_0343/PHT69,PHN11_PHW65_0343/PHT69,PHN11_PHW65_0343,PHT69,0.000929031221303949,6/7/19,10/15/19,88,53,53,238,121,NA,0,11.761855649564,21.1,741.41869473792
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,163,7,13,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0604,PHT69,0.000929031221303949,6/7/19,10/15/19,90,56,54,239,125,NA,0,14.2215593025146,22.6,719.53654576128
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,164,7,14,PHN11_PHW65_0354/PHT69,PHN11_PHW65_0354/PHT69,PHN11_PHW65_0354,PHT69,0.000929031221303949,6/7/19,10/15/19,87,55,56,250,112,NA,0,11.8378366292123,22.1,705.37750818816
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,165,7,15,PHN11_PHW65_0035/PHT69,PHN11_PHW65_0035/PHT69,PHN11_PHW65_0035,PHT69,0.000929031221303949,6/7/19,10/15/19,89,53,53,226,108,NA,0,13.451233507327,20,736.26995380224
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,166,7,16,PHN11_PHW65_0312/PHT69,PHN11_PHW65_0312/PHT69,PHN11_PHW65_0312,PHT69,0.000929031221303949,6/7/19,10/15/19,84,53,53,227,115,NA,0,12.9307493516826,21.2,723.39810146304
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,167,7,17,PHN11_PHW65_0065/PHT69,PHN11_PHW65_0065/PHT69,PHN11_PHW65_0065,PHT69,0.000929031221303949,6/7/19,10/15/19,86,53,53,233,115,NA,0,13.4514646281776,18.6,732.40839810048
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,168,7,18,PHN11_PHW65_0167/PHT69,PHN11_PHW65_0167/PHT69,PHN11_PHW65_0167,PHT69,0.000929031221303949,6/7/19,10/15/19,83,54,54,225,112,NA,0,12.6760541742758,20.8,723.39810146304
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,169,7,19,PHN11_PHW65_0322/PHT69,PHN11_PHW65_0322/PHT69,PHN11_PHW65_0322,PHT69,0.000929031221303949,6/7/19,10/15/19,90,54,53,232,127,NA,0,7.75179333051108,22,696.36721155072
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,170,7,20,PHN11_PHW65_0274/PHT69,PHN11_PHW65_0274/PHT69,PHN11_PHW65_0274,PHT69,0.000929031221303949,6/7/19,10/15/19,90,54,53,216,98,NA,0,14.5455329549011,25.3,691.21847061504
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,171,7,21,F42/OH43,F42/OH43,F42,OH43,0.000929031221303949,6/7/19,10/15/19,84,51,52,226,107,NA,0,10.939354322344,15.1,746.5674356736
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,172,7,22,PHN11_PHW65_0258/PHT69,PHN11_PHW65_0258/PHT69,PHN11_PHW65_0258,PHT69,0.000929031221303949,6/7/19,10/15/19,90,54,53,219,121,NA,0,12.8688667439234,21.3,713.10061959168
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,173,7,23,PHN11_PHW65_0614/PHT69,PHN11_PHW65_0614/PHT69,PHN11_PHW65_0614,PHT69,0.000929031221303949,6/7/19,10/15/19,88,55,57,255,130,NA,0,15.0128593148979,22.9,710.52624912384
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,174,7,24,PHN11_PHW65_0448/PHT69,PHN11_PHW65_0448/PHT69,PHN11_PHW65_0448,PHT69,0.000929031221303949,6/7/19,10/15/19,92,56,56,234,118,NA,0,14.4663740635565,23.9,705.37750818816
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,175,7,25,PHN11_PHW65_0577/PHT69,PHN11_PHW65_0577/PHT69,PHN11_PHW65_0577,PHT69,0.000929031221303949,6/7/19,10/15/19,88,54,55,244,115,NA,0,14.4448220442342,24.7,671.91069210624
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,176,8,25,PHN11_PHW65_0056/PHT69,PHN11_PHW65_0056/PHT69,PHN11_PHW65_0056,PHT69,0.000929031221303949,6/7/19,10/15/19,90,54,54,220,111,NA,0,13.8532682270176,23.4,723.39810146304
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,177,8,24,PHN11_PHW65_0260/PHT69,PHN11_PHW65_0260/PHT69,PHN11_PHW65_0260,PHT69,0.000929031221303949,6/7/19,10/15/19,90,53,53,227,107,NA,0,13.1692660695445,23,725.97247193088
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,178,8,23,PHN11_PHW65_0155/PHT69,PHN11_PHW65_0155/PHT69,PHN11_PHW65_0155,PHT69,0.000929031221303949,6/7/19,10/15/19,82,55,55,248,121,NA,0,13.3293172586136,21.8,710.52624912384
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,179,8,22,PHN11_PHW65_0548/PHT69,PHN11_PHW65_0548/PHT69,PHN11_PHW65_0548,PHT69,0.000929031221303949,6/7/19,10/15/19,88,57,57,223,112,NA,0,12.0501789107391,20.4,723.39810146304
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,180,8,21,PHN11_PHW65_0074/PHT69,PHN11_PHW65_0074/PHT69,PHN11_PHW65_0074,PHT69,0.000929031221303949,6/7/19,10/15/19,88,54,56,248,109,NA,0,14.4093449936607,24.2,723.39810146304
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,181,8,20,B37/OH43,OH43/B37,OH43,B37,0.000929031221303949,6/7/19,10/15/19,88,53,54,230,111,NA,1,13.2270462822048,22.4,691.21847061504
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,182,8,19,PHN11_PHW65_0023/PHT69,PHN11_PHW65_0023/PHT69,PHN11_PHW65_0023,PHT69,0.000929031221303949,6/7/19,10/15/19,88,56,56,235,114,NA,0,6.78986835014175,20.6,745.28025043968
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,183,8,18,PHN11_PHW65_0048/PHT69,PHN11_PHW65_0048/PHT69,PHN11_PHW65_0048,PHT69,0.000929031221303949,6/7/19,10/15/19,90,57,57,214,111,NA,0,10.8698447265137,22.9,691.21847061504
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,184,8,17,PHN11_PHW65_0315/PHT69,PHN11_PHW65_0315/PHT69,PHN11_PHW65_0315,PHT69,0.000929031221303949,6/7/19,10/15/19,88,57,56,245,126,NA,0,13.5398105733353,21.1,741.41869473792
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,185,8,16,PHN11_PHW65_0300/PHT69,PHN11_PHW65_0300/PHT69,PHN11_PHW65_0300,PHT69,0.000929031221303949,6/7/19,10/15/19,90,56,55,235,122,NA,0,14.0613925530201,22,719.53654576128
OHH1_2019,2019,OHH1,G2F_PHT69,1,2,186,8,15,PHN11_PHW65_0011/PHT69,PHN11_PHW65_0011/PHT69,PHN11_PHW65_0011,PHT69,0.000929031221303949,6/7/19,10/15/19,87,54,55,250,126,NA,2,13.4540069575347,20.8,718.24936052736
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,187,8,14,MO44_PHW65_0171/PHT69,MO44_PHW65_0171/PHT69,MO44_PHW65_0171,PHT69,0.000929031221303949,6/7/19,10/15/19,84,56,56,260,112,NA,0,12.7502439673317,22.3,713.10061959168
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,188,8,13,MO44_PHW65_0074/PHT69,MO44_PHW65_0074/PHT69,MO44_PHW65_0074,PHT69,0.000929031221303949,6/7/19,10/15/19,88,57,58,250,125,NA,0,12.929998208918,23.1,722.11091622912
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,189,8,12,MO44/PHT69,MO44/PHT69,MO44,PHT69,0.000929031221303949,6/7/19,10/15/19,78,55,58,238,123,NA,0,12.8459279994972,23.6,700.22876725248
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,190,8,11,MO44_PHW65_0167/PHT69,MO44_PHW65_0167/PHT69,MO44_PHW65_0167,PHT69,0.000929031221303949,6/7/19,10/15/19,87,58,59,252,131,NA,0,12.2919313205099,23.2,714.3878048256
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,191,8,10,MO44_PHW65_0139/PHT69,MO44_PHW65_0139/PHT69,MO44_PHW65_0139,PHT69,0.000929031221303949,6/7/19,10/15/19,81,57,56,241,112,NA,0,13.6319700125285,23.4,716.96217529344
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,192,8,9,MO44_PHW65_0073/PHT69,MO44_PHW65_0073/PHT69,MO44_PHW65_0073,PHT69,0.000929031221303949,6/7/19,10/15/19,89,56,57,239,125,NA,0,12.0657795681573,20.6,714.3878048256
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,193,8,8,MO44_PHW65_0214/PHT69,MO44_PHW65_0214/PHT69,MO44_PHW65_0214,PHT69,0.000929031221303949,6/7/19,10/15/19,90,58,59,230,116,NA,0,10.2594545599698,22.8,725.97247193088
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,194,8,7,MO44_PHW65_0253/PHT69,MO44_PHW65_0253/PHT69,MO44_PHW65_0253,PHT69,0.000929031221303949,6/7/19,10/15/19,75,57,58,232,120,NA,0,12.2537963801541,22.6,716.96217529344
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,195,8,6,MO44_PHW65_0110/PHT69,MO44_PHW65_0110/PHT69,MO44_PHW65_0110,PHT69,0.000929031221303949,6/7/19,10/15/19,87,57,57,234,121,NA,0,12.1509476016187,22.4,713.10061959168
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,196,8,5,B37/H95,B37/H95,B37,H95,0.000929031221303949,6/7/19,10/15/19,89,56,58,250,138,NA,0,14.5325324070525,19.9,677.05943304192
