Env,Year,Field_Location,Experiment,Replicate,Block,Plot,Range,Pass,Hybrid,Hybrid_orig_name,Hybrid_Parent1,Hybrid_Parent2,Plot_Area_ha,Date_Planted,Date_Harvested,Stand_Count_plants,Pollen_DAP_days,Silk_DAP_days,Plant_Height_cm,Ear_Height_cm,Root_Lodging_plants,Stalk_Lodging_plants,Yield_Mg_ha,Grain_Moisture,Twt_kg_m3
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,113,1,17,LH198/PHK56,LH198/PHK56,LH198,PHK56,0.000696773415977961,5/16/17,11/13/17,30,NA,NA,173,69,NA,NA,3.43464684949803,14.1,809.63951213568
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,114,1,17,LH198/LH123HT,LH198/LH123HT,LH198,LH123HT,0.000696773415977961,5/16/17,11/13/17,34,NA,NA,NA,81,NA,NA,2.96388933174885,14.7,794.19328932864
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,115,1,18,PHN66/PHK56,PHN66/PHK56,PHN66,PHK56,0.000696773415977961,5/16/17,11/13/17,37,NA,NA,135,51,NA,NA,3.59282137546175,13.8,814.78825307136
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,116,1,18,ICI_441/PHG83,ICI 441/PHG83,ICI_441,PHG83,0.000696773415977961,5/16/17,11/13/17,35,NA,NA,168,69,NA,NA,1.79201695089855,11.9,814.78825307136
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,117,1,19,LH198/PHR55,LH198/PHR55,LH198,PHR55,0.000696773415977961,5/16/17,11/13/17,34,NA,NA,206,94,7,NA,2.60234755811748,16.8,764.58802894848
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,118,1,19,LH195/PHZ51,LH195/PHZ51,LH195,PHZ51,0.000696773415977961,5/16/17,11/13/17,33,NA,NA,168,76,NA,3,3.26768484986965,15.5,792.90610409472
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,119,1,20,PHW52/Q381,PHW52/Q381,PHW52,Q381,0.000696773415977961,5/16/17,11/13/17,31,NA,NA,147,53,NA,NA,3.0856586096733,13.5,819.93699400704
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,120,1,20,PHB47/PHN82,PHB47/PHN82,PHB47,PHN82,0.000696773415977961,5/16/17,11/13/17,33,NA,NA,132,61,NA,NA,3.48109492458262,14.9,804.4907712
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,121,2,20,PHW52/PHN37,PHW52/PHN37,PHW52,PHN37,0.000696773415977961,5/16/17,11/13/17,35,NA,NA,114,53,14,NA,2.1861979124272,10.2,830.2344758784
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,122,2,20,LH195/LH185,LH195/LH185,LH195,LH185,0.000696773415977961,5/16/17,11/13/17,34,NA,NA,175,74,10,NA,3.5664589544678,13.8,814.78825307136
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,123,2,19,PHW52/PHZ51,PHW52/PHZ51,PHW52,PHZ51,0.000696773415977961,5/16/17,11/13/17,34,NA,NA,163,61,NA,NA,3.21747071464307,13,822.51136447488
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,124,2,19,LH195/PHG29,LH195/PHG29,LH195,PHG29,0.000696773415977961,5/16/17,11/13/17,31,NA,NA,NA,58,NA,NA,2.78939521183648,11.7,823.7985497088
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,125,2,18,LH82/PHB47,PHB47/LH82,PHB47,LH82,0.000696773415977961,5/16/17,11/13/17,36,NA,NA,91,46,NA,NA,2.84902449741805,14,807.06514166784
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,126,2,18,ICI_441/PHK56,ICI 441/PHK56,ICI_441,PHK56,0.000696773415977961,5/16/17,11/13/17,38,NA,NA,NA,48,NA,NA,2.8188960162821,14.3,792.90610409472
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,127,2,17,PHP02/PHB47,PHP02/PHB47,PHP02,PHB47,0.000696773415977961,5/16/17,11/13/17,29,NA,NA,71,33,3,NA,2.49124878392867,12.6,817.3626235392
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,128,2,17,PHN66/PHR55,PHN66/PHR55,PHN66,PHR55,0.000696773415977961,5/16/17,11/13/17,29,NA,NA,NA,71,NA,NA,2.5094514079483,12.9,813.50106783744
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,129,2,16,B37/H95,B37/H95,B37,H95,0.000696773415977961,5/16/17,11/13/17,33,NA,NA,NA,81,10,NA,2.18117649890454,14.2,791.6189188608
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,130,2,16,GEMN-0268/DK3IIH6,GEMN-0268/3IIH6,GEMN-0268,DK3IIH6,0.000696773415977961,5/16/17,11/13/17,36,NA,NA,NA,61,NA,NA,2.26340214533807,11.5,822.51136447488
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,131,2,15,PHW52/LH38,PHW52/LH38,PHW52,LH38,0.000696773415977961,5/16/17,11/13/17,29,NA,NA,122,36,6,NA,2.21130498004049,13.8,800.62921549824
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,132,2,15,GEMN-0260/DK3IIH6,GEMN-0260/3IIH6,GEMN-0260,DK3IIH6,0.000696773415977961,5/16/17,11/13/17,27,NA,NA,127,58,8,NA,2.51007908463864,13.8,805.77795643392
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,133,2,14,B14A/MO17,B14A/MO17,B14A,MO17,0.000696773415977961,5/16/17,11/13/17,35,NA,NA,163,79,NA,4,2.50505767111598,20.7,741.41869473792
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,134,2,14,LH185/PHB47,PHB47/LH185,PHB47,LH185,0.000696773415977961,5/16/17,11/13/17,34,NA,NA,124,46,3,NA,2.92183499349659,14,804.4907712
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,135,2,13,PB80/PHZ51,PB80/PHZ51,PB80,PHZ51,0.000696773415977961,5/16/17,11/13/17,36,NA,NA,185,79,NA,4,2.89547257250263,14.2,804.4907712
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,136,2,13,B73/PHN82,B73/PHN82,B73,PHN82,0.000696773415977961,5/16/17,11/13/17,29,NA,NA,142,58,3,NA,2.72725521949359,14.9,792.90610409472
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,137,2,12,PHN66/LH38,PHN66/LH38,PHN66,LH38,0.000696773415977961,5/16/17,11/13/17,33,NA,NA,102,41,NA,NA,3.78300741263242,14.3,807.06514166784
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,138,2,12,PHB47/PHG29,PHB47/PHG29,PHB47,PHG29,0.000696773415977961,5/16/17,11/13/17,33,NA,NA,94,38,7,3,3.36183635341949,14.6,801.91640073216
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,139,2,11,LH185/LH198,LH198/LH185,LH198,LH185,0.000696773415977961,5/16/17,11/13/17,37,NA,NA,NA,51,NA,4,2.43036414496644,15.2,782.60862222336
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,140,2,11,PHW52/LH123HT,PHW52/LH123HT,PHW52,LH123HT,0.000696773415977961,5/16/17,11/13/17,32,NA,NA,157,64,10,6,3.11076567728659,18.6,758.15210277888
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,141,3,11,PHB47/PHK56,PHB47/PHK56,PHB47,PHK56,0.000696773415977961,5/16/17,11/13/17,36,NA,NA,NA,46,7,4,3.0310507376144,13.9,809.63951213568
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,142,3,11,LH195/LH51,LH195/LH51,LH195,LH51,0.000696773415977961,5/16/17,11/13/17,38,NA,NA,168,76,NA,4,3.20554485752676,23.8,740.131509504
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,143,3,12,ICI_441/LH51,ICI 441/LH51,ICI_441,LH51,0.000696773415977961,5/16/17,11/13/17,36,NA,NA,NA,48,7,4,3.7572726683288,17.9,762.01365848064
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,144,3,12,LH198/PHG29,LH198/PHG29,LH198,PHG29,0.000696773415977961,5/16/17,11/13/17,37,NA,NA,NA,56,19,4,4.33661825350546,17.7,765.8752141824
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,145,3,13,PHN66/PHG83,PHN66/PHG83,PHN66,PHG83,0.000696773415977961,5/16/17,11/13/17,33,NA,NA,127,58,3,3,2.6261992723501,13.7,808.35232690176
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,146,3,13,LH198/PHN82,LH198/PHN82,LH198,PHN82,0.000696773415977961,5/16/17,11/13/17,34,NA,NA,NA,46,7,3,3.82192336743302,15.2,799.34203026432
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,147,3,14,LH198/LH51,LH198/LH51,LH198,LH51,0.000696773415977961,5/16/17,11/13/17,32,NA,NA,165,69,3,3,2.66574290384103,15.4,786.47017792512
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,148,3,14,B73/PHZ51,B73/PHZ51,B73,PHZ51,0.000696773415977961,5/16/17,11/13/17,34,NA,NA,160,66,14,3,2.0926740855677,15.9,768.44958465024
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,149,3,15,PHW52/PHM49,PHW52/PHM49,PHW52,PHM49,0.000696773415977961,5/16/17,11/13/17,27,NA,NA,119,38,22,3,2.72725521949359,16.9,764.58802894848
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,150,3,15,W10004_0216/PHZ51,W10004_0216/PHZ51,W10004_0216,PHZ51,0.000696773415977961,5/16/17,11/13/17,31,NA,NA,180,74,12,3,2.72725521949359,14.9,792.90610409472
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,151,3,16,PHN66/PHW30,PHN66/PHW30 ,PHN66,PHW30,0.000696773415977961,5/16/17,11/13/17,35,NA,NA,NA,64,11,4,2.66888128729269,13.4,813.50106783744
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,152,3,16,ICI_441/PHR55,ICI 441/PHR55,ICI_441,PHR55,0.000696773415977961,5/16/17,11/13/17,34,NA,NA,165,56,10,3,2.32930819782295,14.6,790.33173362688
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,153,3,17,ICI_441/LH123HT,ICI 441/LH123HT,ICI_441,LH123HT,0.000696773415977961,5/16/17,11/13/17,32,NA,NA,155,61,10,3,2.75989440739087,14.9,787.75736315904
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,154,3,17,PHG80/PHZ51,PHG80/PHZ51,PHG80,PHZ51,0.000696773415977961,5/16/17,11/13/17,32,NA,NA,157,61,6,3,3.73593166085751,13.4,821.22417924096
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,155,3,18,2369/DK3IIH6,2369/3IIH6,2369,DK3IIH6,0.000696773415977961,5/16/17,11/13/17,37,NA,NA,NA,64,NA,NA,2.97142145203284,13.9,808.35232690176
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,156,3,18,B73/MO17,B73/MO17,B73,MO17,0.000696773415977961,5/16/17,11/13/17,35,NA,NA,NA,74,7,NA,1.84034805605413,15.9,765.8752141824
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,157,3,19,PHN66/PHN82,PHN66/PHN82,PHN66,PHN82,0.000696773415977961,5/16/17,11/13/17,26,NA,NA,109,51,10,NA,3.69513267598591,14.5,808.35232690176
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,158,3,19,PHN66/PHZ51,PHN66/PHZ51,PHN66,PHZ51,0.000696773415977961,5/16/17,11/13/17,29,NA,NA,152,56,6,NA,3.02979538423373,13,821.22417924096
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,159,3,20,LH195/PHG47,LH195/PHG47,LH195,PHG47,0.000696773415977961,5/16/17,11/13/17,34,NA,NA,NA,53,3,NA,3.49741451853125,13.2,822.51136447488
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,160,3,20,PHW52/PHG29,PHW52/PHG29,PHW52,PHG29,0.000696773415977961,5/16/17,11/13/17,37,NA,NA,NA,56,7,NA,2.98962407605247,12.4,826.37292017664
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,161,4,20,PHW52/PHK56,PHW52/PHK56,PHW52,PHK56,0.000696773415977961,5/16/17,11/13/17,29,NA,NA,NA,38,3,NA,2.41718293446946,10.1,831.52166111232
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,162,4,20,LH198/LH82,LH198/LH82,LH198,LH82,0.000696773415977961,5/16/17,11/13/17,33,NA,NA,NA,64,NA,NA,3.51812784931222,14,816.07543830528
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,163,4,19,PHB47/PHW30,PHB47/PHW30 ,PHB47,PHW30,0.000696773415977961,5/16/17,11/13/17,29,NA,NA,NA,56,12,3,2.35629829550724,13.1,814.78825307136
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,164,4,19,PHW52/PHW30,PHW52/PHW30 ,PHW52,PHW30,0.000696773415977961,5/16/17,11/13/17,30,NA,NA,NA,53,18,NA,2.70340350526097,14.2,800.62921549824
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,165,4,18,LH195/LH82,LH195/LH82,LH195,LH82,0.000696773415977961,5/16/17,11/13/17,36,NA,NA,122,48,11,NA,2.90174933940596,14.4,801.91640073216
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,166,4,18,PHW52/PHR55,PHW52/PHR55,PHW52,PHR55,0.000696773415977961,5/16/17,11/13/17,38,NA,NA,140,56,8,NA,3.44280664647235,16,782.60862222336
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,167,4,17,ICI_441/LH38,ICI 441/LH38,ICI_441,LH38,0.000696773415977961,5/16/17,11/13/17,32,NA,NA,104,25,16,NA,2.49752555083199,11.9,822.51136447488
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,168,4,17,B73/PHM49,B73/PHM49,B73,PHM49,0.000696773415977961,5/16/17,11/13/17,26,NA,NA,NA,64,5,NA,2.30169042344833,13.9,800.62921549824
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,169,4,16,PHW52/LH82,PHW52/LH82,PHW52,LH82,0.000696773415977961,5/16/17,11/13/17,34,NA,NA,104,46,20,NA,2.54962271612957,12.9,817.3626235392
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,170,4,16,LH195/Q381,LH195/Q381,LH195,Q381,0.000696773415977961,5/16/17,11/13/17,38,NA,NA,127,46,15,NA,3.83133851778801,14.4,807.06514166784
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,171,4,15,ICI_441/PHG47,ICI 441/PHG47,ICI_441,PHG47,0.000696773415977961,5/16/17,11/13/17,26,NA,NA,NA,46,16,3,2.75738370062954,12.5,821.22417924096
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,172,4,15,PHG29/PHG47,PHG29/PHG47,PHG29,PHG47,0.000696773415977961,5/16/17,11/13/17,27,NA,NA,NA,36,24,3,1.38339942549226,8.83,827.66010541056
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,173,4,14,LH198/PHN37,LH198/PHN37,LH198,PHN37,0.000696773415977961,5/16/17,11/13/17,23,NA,NA,127,43,18,2,2.05877954428975,11.8,812.21388260352
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,174,4,14,LH198/PHW30,LH198/PHW30 ,LH198,PHW30,0.000696773415977961,5/16/17,11/13/17,31,NA,NA,NA,56,9,3,2.86534409136669,14.5,800.62921549824
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,175,4,13,ICI_441/PHW30,ICI 441/PHW30 ,ICI_441,PHW30,0.000696773415977961,5/16/17,11/13/17,29,NA,NA,NA,48,20,NA,3.04485962480171,15,795.48047456256
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,176,4,13,2369/PHN82,2369/PHN82,2369,PHN82,0.000696773415977961,5/16/17,11/13/17,33,NA,NA,NA,56,7,3,4.07362172025625,15.8,787.75736315904
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,177,4,12,LH195/PHR55,LH195/PHR55,LH195,PHR55,0.000696773415977961,5/16/17,11/13/17,37,NA,NA,150,56,11,4,2.31298860387431,31.3,696.36721155072
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,178,4,12,LH195/PHN82,LH195/PHN82,LH195,PHN82,0.000696773415977961,5/16/17,11/13/17,38,NA,NA,119,41,NA,4,3.34426140609019,25.8,729.83402763264
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,179,4,11,LH195/PHK56,LH195/PHK56,LH195,PHK56,0.000696773415977961,5/16/17,11/13/17,36,NA,NA,NA,46,11,4,3.66688722492096,17.8,764.58802894848
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,180,4,11,LH38/PHB47,PHB47/LH38,PHB47,LH38,0.000696773415977961,5/16/17,11/13/17,35,NA,NA,140,41,18,4,2.36445809248156,13.8,803.20358596608
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,181,5,11,ICI_441/LH82,ICI 441/LH82,ICI_441,LH82,0.000696773415977961,5/16/17,11/13/17,32,NA,NA,127,53,NA,3,3.453477150208,15.9,785.1829926912
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,182,5,11,LH51/PHB47,PHB47/LH51,PHB47,LH51,0.000696773415977961,5/16/17,11/13/17,33,NA,NA,NA,53,7,3,2.22762457398913,14.2,799.34203026432
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,183,5,12,LH195/PHG83,LH195/PHG83,LH195,PHG83,0.000696773415977961,5/16/17,11/13/17,38,NA,NA,137,69,NA,NA,2.52074958837428,24.6,725.97247193088
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,184,5,12,PHB47/LH123HT,PHB47/LH123HT,PHB47,LH123HT,0.000696773415977961,5/16/17,11/13/17,36,NA,NA,155,51,14,4,2.75989440739087,14.3,799.34203026432
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,185,5,13,PHN66/Q381,PHN66/Q381,PHN66,Q381,0.000696773415977961,5/16/17,11/13/17,30,NA,NA,NA,43,6,3,2.60485826487881,13.3,812.21388260352
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,186,5,13,ICI_441/PHN82,ICI 441/PHN82,ICI_441,PHN82,0.000696773415977961,5/16/17,11/13/17,38,NA,NA,137,51,4,NA,3.88092497632425,15.2,798.0548450304
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,187,5,14,PHB47/Q381,PHB47/Q381,PHB47,Q381,0.000696773415977961,5/16/17,11/13/17,31,NA,NA,NA,43,3,NA,2.48999343054801,11.7,825.08573494272
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,188,5,14,PHN66/LH123HT,PHN66/LH123HT,PHN66,LH123HT,0.000696773415977961,5/16/17,11/13/17,33,NA,NA,142,61,3,NA,2.8383539936824,15.7,783.89580745728
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,189,5,15,LH198/LH38,LH198/LH38,LH198,LH38,0.000696773415977961,5/16/17,11/13/17,26,NA,NA,NA,NA,8,3,1.94391470995895,12.4,810.9266973696
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,190,5,15,LH198/Q381,LH198/Q381,LH198,Q381,0.000696773415977961,5/16/17,11/13/17,26,NA,NA,NA,43,13,3,2.6437742196794,12.9,816.07543830528
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,191,5,16,LH198/PHG83,LH198/PHG83,LH198,PHG83,0.000696773415977961,5/16/17,11/13/17,29,NA,NA,147,69,6,9,2.38203303981086,13.4,808.35232690176
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,192,5,16,ICI_441/PHG29,ICI 441/PHG29,ICI_441,PHG29,0.000696773415977961,5/16/17,11/13/17,30,NA,NA,NA,38,27,NA,1.83156058238948,8.92,831.52166111232
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,193,5,17,PHB47/PHR55,PHB47/PHR55,PHB47,PHR55,0.000696773415977961,5/16/17,11/13/17,30,NA,NA,NA,36,9,3,3.1069996171446,14.2,803.20358596608
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,194,5,17,ICI_441/PHZ51,ICI 441/PHZ51,ICI_441,PHZ51,0.000696773415977961,5/16/17,11/13/17,33,NA,NA,135,48,NA,3,3.62546056335903,14.6,804.4907712
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,195,5,18,PHB47/PHG47,PHB47/PHG47,PHB47,PHG47,0.000696773415977961,5/16/17,11/13/17,28,NA,NA,NA,30,3,NA,3.11515941411892,13.6,813.50106783744
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,196,5,18,PHN66/PHG47,PHN66/PHG47,PHN66,PHG47,0.000696773415977961,5/16/17,11/13/17,32,NA,NA,NA,51,10,NA,3.14654324863553,13.1,818.64980877312
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,197,5,19,LH195/PHW30,LH195/PHW30 ,LH195,PHW30,0.000696773415977961,5/16/17,11/13/17,31,NA,NA,137,58,12,NA,2.17489973200122,17.7,755.57773231104
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,198,5,19,PHN66/LH51,PHN66/LH51,PHN66,LH51,0.000696773415977961,5/16/17,11/13/17,25,NA,NA,NA,41,8,NA,1.51583920715236,9.31,822.51136447488
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,199,5,20,LH195/LH38,LH195/LH38,LH195,LH38,0.000696773415977961,5/16/17,11/13/17,34,NA,NA,NA,48,NA,NA,3.55892683418381,15.4,792.90610409472
NEH4_2017,2017,NEH4,G2F_2016_17,2,2,200,5,20,PHB47/PHG83,PHB47/PHG83,PHB47,PHG83,0.000696773415977961,5/16/17,11/13/17,30,NA,NA,NA,58,3,NA,2.4743015132897,12,825.08573494272
