"genotype","parent1","parent2","env","block","rep","row","col","yield","grain_protein","test_weight","plant_height","maturity","standability"
"PLB-008xZM-0001","PLB-008","ZM-0001","EAST-2024-L2","EAST-2024-L2-B2",2,9,12,18.89,11.4,82.27,288.59,117.89,8.74
"PLB-047xZM-0001","PLB-047","ZM-0001","EAST-2024-L2","EAST-2024-L2-B2",2,7,7,18.1,12.54,84.14,312.34,121.66,10.3
"PLB-026xZM-0001","PLB-026","ZM-0001","EAST-2024-L2","EAST-2024-L2-B2",2,5,5,17.51,10.93,83.18,327.24,118.07,10.33
"PLB-048xZM-0001","PLB-048","ZM-0001","EAST-2024-L2","EAST-2024-L2-B2",2,9,5,19.61,11.82,81.4,302.51,116.74,11.54
"PLB-025xZM-0001","PLB-025","ZM-0001","EAST-2024-L2","EAST-2024-L2-B2",2,5,3,21.56,12.42,88.57,308.97,129.44,9.63
"PLB-019xZM-0001","PLB-019","ZM-0001","EAST-2024-L2","EAST-2024-L2-B2",2,11,6,21.18,10.89,83.79,309.56,123.66,8.99
"PLA-058xZM-0002","PLA-058","ZM-0002","EAST-2024-L2","EAST-2024-L2-B2",2,2,2,18.46,11.12,86.85,304.12,113.52,8.44
"PLA-015xZM-0002","PLA-015","ZM-0002","EAST-2024-L2","EAST-2024-L2-B2",2,9,10,20.12,11.3,82.51,299.58,109.33,8.22
"PLA-055xZM-0002","PLA-055","ZM-0002","EAST-2024-L2","EAST-2024-L2-B2",2,2,1,17.02,10.92,89.22,298.74,111.91,8.61
"PLA-025xZM-0002","PLA-025","ZM-0002","EAST-2024-L2","EAST-2024-L2-B2",2,9,3,18.02,10.06,85.74,322.14,118.38,7.72
"PLA-051xZM-0002","PLA-051","ZM-0002","EAST-2024-L2","EAST-2024-L2-B2",2,5,12,16.37,11.16,81.41,284.13,115.09,7.86
"PLA-053xZM-0002","PLA-053","ZM-0002","EAST-2024-L2","EAST-2024-L2-B2",2,9,11,16.69,12.24,85.99,251.35,112.4,10.4
"PLA-030xZM-0002","PLA-030","ZM-0002","EAST-2024-L2","EAST-2024-L2-B2",2,1,3,17.67,10.98,83.21,291.42,118.37,7.97
"PLB-029xZM-0002","PLB-029","ZM-0002","EAST-2024-L2","EAST-2024-L2-B2",2,8,5,19.68,11.79,85.34,326.88,118.11,10.32
"PLB-008xZM-0002","PLB-008","ZM-0002","EAST-2024-L2","EAST-2024-L2-B2",2,9,7,17.55,10.63,86.1,297.35,119.91,7.92
"PLB-047xZM-0002","PLB-047","ZM-0002","EAST-2024-L2","EAST-2024-L2-B2",2,1,10,19.67,11.29,80.28,264.49,119.88,8.2
"PLB-026xZM-0002","PLB-026","ZM-0002","EAST-2024-L2","EAST-2024-L2-B2",2,7,1,17.47,10.71,84.67,319.77,118.82,8.41
"PLB-048xZM-0002","PLB-048","ZM-0002","EAST-2024-L2","EAST-2024-L2-B2",2,7,4,22.34,11.74,89.57,288.8,122.15,10.1
"PLB-025xZM-0002","PLB-025","ZM-0002","EAST-2024-L2","EAST-2024-L2-B2",2,4,9,16.81,12.5,84.47,314.53,118,9.22
"PLB-019xZM-0002","PLB-019","ZM-0002","EAST-2024-L2","EAST-2024-L2-B2",2,6,6,20.67,11.28,89.29,324.65,122.31,8.52
"PLA-058xZM-0003","PLA-058","ZM-0003","EAST-2024-L2","EAST-2024-L2-B2",2,10,7,18.03,12.03,89.36,295.76,118.42,9.84
"PLA-015xZM-0003","PLA-015","ZM-0003","EAST-2024-L2","EAST-2024-L2-B2",2,9,6,22.51,11.4,88.2,283.34,121.8,9.91
"PLA-055xZM-0003","PLA-055","ZM-0003","EAST-2024-L2","EAST-2024-L2-B2",2,4,10,16.65,10.41,88.36,271.79,121.71,9.72
"PLA-025xZM-0003","PLA-025","ZM-0003","EAST-2024-L2","EAST-2024-L2-B2",2,5,1,13.46,11.94,89.01,289.97,126.62,9.43
"PLA-051xZM-0003","PLA-051","ZM-0003","EAST-2024-L2","EAST-2024-L2-B2",2,9,2,20.78,12.15,82.37,298.22,122.33,8.2
"PLA-053xZM-0003","PLA-053","ZM-0003","EAST-2024-L2","EAST-2024-L2-B2",2,6,9,15.05,12.36,88.08,263.85,121.83,10.06
"PLA-030xZM-0003","PLA-030","ZM-0003","EAST-2024-L2","EAST-2024-L2-B2",2,11,2,16.75,11.06,83.22,277.69,124.3,8.56
"PLB-029xZM-0003","PLB-029","ZM-0003","EAST-2024-L2","EAST-2024-L2-B2",2,11,5,16.89,10.71,86.67,305.5,123.53,10.94
"PLB-008xZM-0003","PLB-008","ZM-0003","EAST-2024-L2","EAST-2024-L2-B2",2,8,10,14.54,8.88,84.99,287.09,121.48,10.11
"PLB-047xZM-0003","PLB-047","ZM-0003","EAST-2024-L2","EAST-2024-L2-B2",2,4,5,18.84,11.6,90.97,281.05,127.65,12.74
"PLB-026xZM-0003","PLB-026","ZM-0003","EAST-2024-L2","EAST-2024-L2-B2",2,4,2,16.66,11.89,88.45,309.71,120.32,11.32
"PLB-048xZM-0003","PLB-048","ZM-0003","EAST-2024-L2","EAST-2024-L2-B2",2,10,4,15.79,11.82,80.54,277.04,122.09,10.65
"PLB-025xZM-0003","PLB-025","ZM-0003","EAST-2024-L2","EAST-2024-L2-B2",2,4,6,14.14,13.02,88.14,283.85,128.57,10.59
"PLB-019xZM-0003","PLB-019","ZM-0003","EAST-2024-L2","EAST-2024-L2-B2",2,3,2,20.48,11.37,90.36,318.09,130.02,10.12
"PLA-058xZM-0001","PLA-058","ZM-0001","EAST-2024-L2","EAST-2024-L2-B3",3,9,9,20.58,10.48,78.06,293.75,111.85,8.13
"PLA-015xZM-0001","PLA-015","ZM-0001","EAST-2024-L2","EAST-2024-L2-B3",3,8,11,23.63,10.64,79.48,288.85,115.02,6.9
"PLA-055xZM-0001","PLA-055","ZM-0001","EAST-2024-L2","EAST-2024-L2-B3",3,6,1,21.57,10.91,89.5,317.63,115.07,8.46
"PLA-025xZM-0001","PLA-025","ZM-0001","EAST-2024-L2","EAST-2024-L2-B3",3,2,3,19.66,11.13,87.47,328.26,118.99,8.52
"PLA-051xZM-0001","PLA-051","ZM-0001","EAST-2024-L2","EAST-2024-L2-B3",3,9,4,21.66,10.92,85.01,320.71,119.02,9.95
"PLA-053xZM-0001","PLA-053","ZM-0001","EAST-2024-L2","EAST-2024-L2-B3",3,2,5,17.38,12.02,83.86,295.35,115.67,9.96
"PLA-030xZM-0001","PLA-030","ZM-0001","EAST-2024-L2","EAST-2024-L2-B3",3,3,5,21.03,11.58,83.81,318.65,119.03,8.59
"PLB-029xZM-0001","PLB-029","ZM-0001","EAST-2024-L2","EAST-2024-L2-B3",3,10,12,21.78,8.78,80.86,315.99,108.78,9.27
"PLB-008xZM-0001","PLB-008","ZM-0001","EAST-2024-L2","EAST-2024-L2-B3",3,7,5,23.57,11.92,91.21,352.77,119.61,10.43
"PLB-047xZM-0001","PLB-047","ZM-0001","EAST-2024-L2","EAST-2024-L2-B3",3,7,11,17.67,10.59,87.95,277.9,122.89,10.13
"PLB-026xZM-0001","PLB-026","ZM-0001","EAST-2024-L2","EAST-2024-L2-B3",3,3,11,18.21,11.68,79.35,304.11,109.86,8.91
"PLB-048xZM-0001","PLB-048","ZM-0001","EAST-2024-L2","EAST-2024-L2-B3",3,6,11,18,9.47,80.91,302.77,110.54,9.62
"PLB-025xZM-0001","PLB-025","ZM-0001","EAST-2024-L2","EAST-2024-L2-B3",3,1,7,20.25,10.9,82.16,276.97,119.43,8.85
"PLB-019xZM-0001","PLB-019","ZM-0001","EAST-2024-L2","EAST-2024-L2-B3",3,4,8,18.94,9.79,89.73,339.42,124.74,9.73
"PLA-058xZM-0002","PLA-058","ZM-0002","EAST-2024-L2","EAST-2024-L2-B3",3,1,9,18.01,11.22,76.5,302.09,111.99,8.73
"PLA-015xZM-0002","PLA-015","ZM-0002","EAST-2024-L2","EAST-2024-L2-B3",3,8,2,18.31,10.47,92.34,313.99,117.7,9.21
"PLA-055xZM-0002","PLA-055","ZM-0002","EAST-2024-L2","EAST-2024-L2-B3",3,8,8,18.31,10.06,86.47,312.46,111.8,8.05
"PLA-025xZM-0002","PLA-025","ZM-0002","EAST-2024-L2","EAST-2024-L2-B3",3,8,12,18.73,10.19,83.29,307.79,109.05,7.15
"PLA-051xZM-0002","PLA-051","ZM-0002","EAST-2024-L2","EAST-2024-L2-B3",3,6,7,20.14,12.4,86.4,312.27,117.5,9.44
"PLA-053xZM-0002","PLA-053","ZM-0002","EAST-2024-L2","EAST-2024-L2-B3",3,10,8,17.79,11.41,82.78,281.29,113.59,10.64
"PLA-030xZM-0002","PLA-030","ZM-0002","EAST-2024-L2","EAST-2024-L2-B3",3,8,4,21.44,11.89,85.23,320.03,124.86,8.74
"PLB-029xZM-0002","PLB-029","ZM-0002","EAST-2024-L2","EAST-2024-L2-B3",3,11,1,18.08,9.86,86.16,304.48,111.61,10.58
"PLB-008xZM-0002","PLB-008","ZM-0002","EAST-2024-L2","EAST-2024-L2-B3",3,7,2,18.65,12.06,87.96,324.46,122.09,9.85
"PLB-047xZM-0002","PLB-047","ZM-0002","EAST-2024-L2","EAST-2024-L2-B3",3,7,8,17.67,10.97,84.91,296.72,122.19,10.78
"PLB-026xZM-0002","PLB-026","ZM-0002","EAST-2024-L2","EAST-2024-L2-B3",3,7,10,17.22,8.9,84.04,283.63,114.48,8.76
"PLB-048xZM-0002","PLB-048","ZM-0002","EAST-2024-L2","EAST-2024-L2-B3",3,10,6,17.05,12.2,86.35,287.49,116.92,9.01
"PLB-025xZM-0002","PLB-025","ZM-0002","EAST-2024-L2","EAST-2024-L2-B3",3,6,3,20.15,13.21,86.99,322.92,122.68,11.27
"PLB-019xZM-0002","PLB-019","ZM-0002","EAST-2024-L2","EAST-2024-L2-B3",3,3,9,18.05,9.91,85.58,296.53,123.18,9.53
"PLA-058xZM-0003","PLA-058","ZM-0003","EAST-2024-L2","EAST-2024-L2-B3",3,1,8,15.4,11.7,86.05,280.22,115,8.56
"PLA-015xZM-0003","PLA-015","ZM-0003","EAST-2024-L2","EAST-2024-L2-B3",3,1,1,18.65,10.18,81.72,270.28,116.34,8.9
"PLA-055xZM-0003","PLA-055","ZM-0003","EAST-2024-L2","EAST-2024-L2-B3",3,2,8,18.31,10.23,86.61,295.95,119.44,9.03
"PLA-025xZM-0003","PLA-025","ZM-0003","EAST-2024-L2","EAST-2024-L2-B3",3,1,6,14.96,10.41,86.63,288.04,118.61,8.77
"PLA-051xZM-0003","PLA-051","ZM-0003","EAST-2024-L2","EAST-2024-L2-B3",3,3,6,19.68,12.47,87.1,294.04,121.53,9.75
"PLA-053xZM-0003","PLA-053","ZM-0003","EAST-2024-L2","EAST-2024-L2-B3",3,9,8,16.74,11.16,87.38,274.13,117.97,10.51
"PLA-030xZM-0003","PLA-030","ZM-0003","EAST-2024-L2","EAST-2024-L2-B3",3,10,10,17.6,11.23,87.24,257.85,125.96,7.92
"PLB-029xZM-0003","PLB-029","ZM-0003","EAST-2024-L2","EAST-2024-L2-B3",3,7,12,18.73,9.85,82.21,302.24,120.83,12.05
"PLB-008xZM-0003","PLB-008","ZM-0003","EAST-2024-L2","EAST-2024-L2-B3",3,2,6,18.17,11.31,82.37,303.43,122.05,10.05
"PLB-047xZM-0003","PLB-047","ZM-0003","EAST-2024-L2","EAST-2024-L2-B3",3,3,1,20.72,11.25,89.44,265.38,127.63,10.92
"PLB-026xZM-0003","PLB-026","ZM-0003","EAST-2024-L2","EAST-2024-L2-B3",3,6,12,17,11.29,87.59,306.39,120.26,10.43
"PLB-048xZM-0003","PLB-048","ZM-0003","EAST-2024-L2","EAST-2024-L2-B3",3,2,4,20.65,11.12,86.04,269.22,122.05,10.89
"PLB-025xZM-0003","PLB-025","ZM-0003","EAST-2024-L2","EAST-2024-L2-B3",3,5,9,17.76,11.26,89.21,276.89,123.45,10.47
"PLB-019xZM-0003","PLB-019","ZM-0003","EAST-2024-L2","EAST-2024-L2-B3",3,8,6,18.31,10.65,95.45,293.27,130.67,11.31
"PLA-058xZM-0001","PLA-058","ZM-0001","EAST-2024-L3","EAST-2024-L3-B1",1,5,11,18.94,8.91,66.96,292.88,108.2,5.74
"PLA-015xZM-0001","PLA-015","ZM-0001","EAST-2024-L3","EAST-2024-L3-B1",1,1,4,15.42,8.29,73.79,300.44,114.1,5.26
"PLA-055xZM-0001","PLA-055","ZM-0001","EAST-2024-L3","EAST-2024-L3-B1",1,11,6,16.35,7.7,71.95,297.02,103.7,4.96
"PLA-025xZM-0001","PLA-025","ZM-0001","EAST-2024-L3","EAST-2024-L3-B1",1,3,2,16.42,8.1,74.14,314.09,110.46,6.54
"PLA-051xZM-0001","PLA-051","ZM-0001","EAST-2024-L3","EAST-2024-L3-B1",1,9,6,15.5,8.1,69.25,291,107.19,5.55
"PLA-053xZM-0001","PLA-053","ZM-0001","EAST-2024-L3","EAST-2024-L3-B1",1,6,12,17.53,10.28,76.48,301.3,111.93,8.83
"PLA-030xZM-0001","PLA-030","ZM-0001","EAST-2024-L3","EAST-2024-L3-B1",1,7,2,16.09,9.33,68.95,297.8,114.09,5.2
"PLB-029xZM-0001","PLB-029","ZM-0001","EAST-2024-L3","EAST-2024-L3-B1",1,5,9,18.42,8.27,77.98,305.71,109.3,7.59
"PLB-008xZM-0001","PLB-008","ZM-0001","EAST-2024-L3","EAST-2024-L3-B1",1,10,6,12.85,7.79,72.61,291.55,111.71,6.63
"PLB-047xZM-0001","PLB-047","ZM-0001","EAST-2024-L3","EAST-2024-L3-B1",1,10,7,16.84,8.02,71.09,287.16,110.24,7.77
"PLB-026xZM-0001","PLB-026","ZM-0001","EAST-2024-L3","EAST-2024-L3-B1",1,1,11,17.22,7.81,72.45,311.59,110.87,5.6
"PLB-048xZM-0001","PLB-048","ZM-0001","EAST-2024-L3","EAST-2024-L3-B1",1,10,2,14.79,8.4,68.04,289.82,108.7,8.34
"PLB-025xZM-0001","PLB-025","ZM-0001","EAST-2024-L3","EAST-2024-L3-B1",1,9,1,19.2,9.19,70.44,291.04,116.17,7.32
"PLB-019xZM-0001","PLB-019","ZM-0001","EAST-2024-L3","EAST-2024-L3-B1",1,4,3,19.32,8.57,73.77,316.55,114.45,6.54
"PLA-058xZM-0002","PLA-058","ZM-0002","EAST-2024-L3","EAST-2024-L3-B1",1,11,2,15.07,8.36,67.19,280.79,107.3,6.28
"PLA-015xZM-0002","PLA-015","ZM-0002","EAST-2024-L3","EAST-2024-L3-B1",1,11,5,18.67,8.86,76.06,286.28,109.26,4.98
"PLA-055xZM-0002","PLA-055","ZM-0002","EAST-2024-L3","EAST-2024-L3-B1",1,3,5,13.08,8.37,76.87,298.59,108.23,5.76
"PLA-025xZM-0002","PLA-025","ZM-0002","EAST-2024-L3","EAST-2024-L3-B1",1,4,8,14.66,8.02,68.53,281.11,108.13,6.68
"PLA-051xZM-0002","PLA-051","ZM-0002","EAST-2024-L3","EAST-2024-L3-B1",1,7,7,14.43,8.37,69.43,269.59,113.24,5.52
"PLA-053xZM-0002","PLA-053","ZM-0002","EAST-2024-L3","EAST-2024-L3-B1",1,4,10,14.79,8.57,71.77,282.24,107.84,7.43
"PLA-030xZM-0002","PLA-030","ZM-0002","EAST-2024-L3","EAST-2024-L3-B1",1,2,6,13.59,8.35,63.76,261.45,110.77,5.01
"PLB-029xZM-0002","PLB-029","ZM-0002","EAST-2024-L3","EAST-2024-L3-B1",1,7,6,14.08,9.58,69.46,282.63,111.61,7.81
"PLB-008xZM-0002","PLB-008","ZM-0002","EAST-2024-L3","EAST-2024-L3-B1",1,9,8,16.46,8.4,73.58,283.23,113.24,6
"PLB-047xZM-0002","PLB-047","ZM-0002","EAST-2024-L3","EAST-2024-L3-B1",1,7,1,16.61,9.64,73.62,276.41,114.27,8.09
"PLB-026xZM-0002","PLB-026","ZM-0002","EAST-2024-L3","EAST-2024-L3-B1",1,10,3,16.95,8.68,75.58,286.45,113.08,6.59
"PLB-048xZM-0002","PLB-048","ZM-0002","EAST-2024-L3","EAST-2024-L3-B1",1,6,8,16.68,7.33,70.06,269.27,111.04,6.9
"PLB-025xZM-0002","PLB-025","ZM-0002","EAST-2024-L3","EAST-2024-L3-B1",1,5,4,12.9,9.36,72.61,279.49,113.74,7.25
"PLB-019xZM-0002","PLB-019","ZM-0002","EAST-2024-L3","EAST-2024-L3-B1",1,1,2,15.67,8.05,73.4,318.55,121.8,5.91
"PLA-058xZM-0003","PLA-058","ZM-0003","EAST-2024-L3","EAST-2024-L3-B1",1,9,9,15.04,9.55,75.22,277.05,112.17,7.32
"PLA-015xZM-0003","PLA-015","ZM-0003","EAST-2024-L3","EAST-2024-L3-B1",1,2,1,17.17,8.64,76.33,261.75,116.75,8.84
"PLA-055xZM-0003","PLA-055","ZM-0003","EAST-2024-L3","EAST-2024-L3-B1",1,4,1,13.78,8.53,76.33,270.67,115.32,7.02
"PLA-025xZM-0003","PLA-025","ZM-0003","EAST-2024-L3","EAST-2024-L3-B1",1,3,9,14.07,7.59,75.02,270.22,109.96,7.74
"PLA-051xZM-0003","PLA-051","ZM-0003","EAST-2024-L3","EAST-2024-L3-B1",1,1,7,14.82,8.57,74.95,272.33,118.06,6.23
"PLA-053xZM-0003","PLA-053","ZM-0003","EAST-2024-L3","EAST-2024-L3-B1",1,8,5,14.97,8.38,74.47,264.86,119.74,8.86
"PLA-030xZM-0003","PLA-030","ZM-0003","EAST-2024-L3","EAST-2024-L3-B1",1,8,4,14.18,8.15,72.66,275.22,119.43,6.88
"PLB-029xZM-0003","PLB-029","ZM-0003","EAST-2024-L3","EAST-2024-L3-B1",1,1,10,13.18,7.43,77.67,292.9,113.69,9.68
"PLB-008xZM-0003","PLB-008","ZM-0003","EAST-2024-L3","EAST-2024-L3-B1",1,4,5,13.39,8.47,71.22,276.21,116.04,8.78
"PLB-047xZM-0003","PLB-047","ZM-0003","EAST-2024-L3","EAST-2024-L3-B1",1,6,1,14.24,8.7,79.59,277.07,120.25,9.43
"PLB-026xZM-0003","PLB-026","ZM-0003","EAST-2024-L3","EAST-2024-L3-B1",1,7,3,15.44,8.11,77.04,263.88,115.01,8.28
"PLB-048xZM-0003","PLB-048","ZM-0003","EAST-2024-L3","EAST-2024-L3-B1",1,9,11,16.09,8.44,73.71,260.88,114.98,8.3
"PLB-025xZM-0003","PLB-025","ZM-0003","EAST-2024-L3","EAST-2024-L3-B1",1,5,12,15.34,10.19,77.76,272.62,123.9,8.47
"PLB-019xZM-0003","PLB-019","ZM-0003","EAST-2024-L3","EAST-2024-L3-B1",1,8,10,15.14,10.03,79.46,309.69,124.65,7.09
"PLA-058xZM-0001","PLA-058","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,8,7,13.79,8.22,64.32,303.71,104.66,5.81
"PLA-015xZM-0001","PLA-015","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,7,12,20,8.94,78.81,305.81,118.94,6.36
"PLA-055xZM-0001","PLA-055","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,10,11,12.98,8.79,69.47,300.16,107.4,5.28
"PLA-025xZM-0001","PLA-025","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,3,4,17.71,7.3,72.14,293.19,111.27,4.27
"PLA-051xZM-0001","PLA-051","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,8,12,16.23,8.97,69.43,293.14,115.23,5.02
"PLA-053xZM-0001","PLA-053","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,2,3,14.72,9.59,78.96,295.64,110.44,7.31
"PLA-030xZM-0001","PLA-030","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,3,12,17.41,9.5,74.17,325.95,119.49,4.69
"PLB-029xZM-0001","PLB-029","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,6,7,17.61,8.7,67.65,309.11,111.9,6.9
"PLB-008xZM-0001","PLB-008","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,11,3,14.93,7.83,68.34,323.03,112.2,6.38
"PLB-047xZM-0001","PLB-047","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,1,6,15.23,9.08,72.36,291.68,116.42,6.33
"PLB-026xZM-0001","PLB-026","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,5,3,16.41,9.12,68.54,309.34,114.94,5.06
"PLB-048xZM-0001","PLB-048","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,5,10,19.15,7.85,71.03,287.53,111.08,7.67
"PLB-025xZM-0001","PLB-025","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,3,1,17.61,9.96,72.72,302.2,122.6,8.09
"PLB-019xZM-0001","PLB-019","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,3,6,18.14,8.47,75.03,317.73,115.1,4.38
"PLA-058xZM-0002","PLA-058","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,9,3,16.1,9.67,67.4,303.69,106.36,6.13
"PLA-015xZM-0002","PLA-015","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,10,9,14.83,7.92,73.56,288.21,108.84,5.39
"PLA-055xZM-0002","PLA-055","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,11,1,13.72,8.06,70.3,285.93,111.12,6.39
"PLA-025xZM-0002","PLA-025","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,4,12,13.49,9.02,69.62,315.92,113.86,4.81
"PLA-051xZM-0002","PLA-051","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,8,6,13.92,8.69,68.27,296.84,114.89,5.18
"PLA-053xZM-0002","PLA-053","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,8,1,13.32,9.7,74.7,296.56,113.2,6.79
"PLA-030xZM-0002","PLA-030","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,9,10,17.69,8.24,70.76,305.82,113.32,4.86
"PLB-029xZM-0002","PLB-029","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,10,8,15.44,8.6,69.05,329.56,108.92,7.19
"PLB-008xZM-0002","PLB-008","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,6,3,14.08,8.69,73.16,307.67,112.8,6.23
"PLB-047xZM-0002","PLB-047","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,6,10,15.78,9.86,75.99,287.73,117.47,7.36
"PLB-026xZM-0002","PLB-026","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,4,4,15.26,7.98,71.56,290.51,110.46,5.63
"PLB-048xZM-0002","PLB-048","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,6,9,14.18,9.16,74.22,256.2,110.67,6.77
"PLB-025xZM-0002","PLB-025","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,6,6,15.22,9.18,73.04,269.46,113.63,6.38
"PLB-019xZM-0002","PLB-019","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,5,7,13.29,8.21,72.14,296.78,119.53,4.79
"PLA-058xZM-0003","PLA-058","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,9,2,12.6,10.37,75.14,286.66,116.79,7.63
"PLA-015xZM-0003","PLA-015","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,3,8,15.76,8.33,77.13,290.86,117.56,6.49
"PLA-055xZM-0003","PLA-055","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,1,8,12.05,8.31,73.28,292.83,115.22,6.45
"PLA-025xZM-0003","PLA-025","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,2,5,10.13,7.7,76.81,285.47,115.82,5.01
"PLA-051xZM-0003","PLA-051","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,9,4,12.42,9.24,74.04,261.42,116.55,5.32
"PLA-053xZM-0003","PLA-053","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,3,11,12.8,10.07,68.78,268.54,114.66,7.33
"PLA-030xZM-0003","PLA-030","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,7,5,12.13,7.21,71.98,282.35,123.4,6.27
"PLB-029xZM-0003","PLB-029","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,6,2,16.32,8.58,73.86,317.49,120.65,8.74
"PLB-008xZM-0003","PLB-008","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,8,3,13.51,8.31,73.54,286.7,124.16,7.53
"PLB-047xZM-0003","PLB-047","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,6,4,15.27,8.65,76.85,271.15,123.57,8.86
"PLB-026xZM-0003","PLB-026","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,1,1,14.18,8.64,72.56,283.42,117.47,6.71
"PLB-048xZM-0003","PLB-048","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,9,5,12.34,7.89,73.88,239.68,118.2,7.17
"PLB-025xZM-0003","PLB-025","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,5,8,11.83,8.54,77.81,277.31,120.23,8.48
"PLB-019xZM-0003","PLB-019","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,2,9,15.55,8.14,77.65,293.06,124.94,6.92
"PLA-058xZM-0001","PLA-058","ZM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,7,9,17.66,8.9,67.76,296.64,108.56,6.8
"PLA-015xZM-0001","PLA-015","ZM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,1,12,18.47,8.49,72.08,296.58,111.75,6.57
"PLA-055xZM-0001","PLA-055","ZM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,6,11,13.93,8.23,69.64,314.74,108.76,6.03
"PLA-025xZM-0001","PLA-025","ZM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,1,5,13.93,7.83,69.47,314.69,107.41,3.12
"PLA-051xZM-0001","PLA-051","ZM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,8,11,15.2,9.03,66.96,291.48,115.92,5.51
"PLA-053xZM-0001","PLA-053","ZM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,2,8,15.9,9.36,71.44,282.81,111,8.97
"PLA-030xZM-0001","PLA-030","ZM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,4,2,15.8,7.58,70.96,295.07,115.11,5.91
"PLB-029xZM-0001","PLB-029","ZM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,7,11,18.27,8.89,70.57,310.06,113.19,7.39
"PLB-008xZM-0001","PLB-008","ZM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,3,3,15.13,8.64,73.34,319.13,114.71,7.25
"PLB-047xZM-0001","PLB-047","ZM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,7,8,15.38,7.87,70.16,253.94,114.95,6.97
"PLB-026xZM-0001","PLB-026","ZM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,2,4,14.98,8.14,67.13,297.86,109.02,6.04
"PLB-048xZM-0001","PLB-048","ZM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,8,9,17.98,8.48,67.82,287.54,112.61,5.83
"PLB-025xZM-0001","PLB-025","ZM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,5,6,16.76,9.46,71.06,286.37,113.71,7.57
"PLB-019xZM-0001","PLB-019","ZM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,10,1,15.61,7.97,74.59,327.32,120.51,5.48
"PLA-058xZM-0002","PLA-058","ZM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,1,9,14.35,8.02,69.89,295.67,109.13,5.33
"PLA-015xZM-0002","PLA-015","ZM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,9,7,15.46,7.71,70.51,287.78,106.33,6.83
