"genotype","parent1","parent2","env","block","rep","row","col","yield","grain_protein","test_weight","plant_height","maturity","standability"
"PLB-032xZM-0002","PLB-032","ZM-0002","WEST-2024-L1","WEST-2024-L1-B2",2,14,1,9.38,9.33,76.58,245.46,112.89,NA
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L1","WEST-2024-L1-B2",2,7,9,11.61,10.22,74.2,279.3,116.78,NA
"PLA-042xZM-0003","PLA-042","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,6,13,17.78,10.35,82.35,292.31,120.16,NA
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,14,10,18.36,9.51,82.02,290.55,131.57,NA
"PLA-051xZM-0003","PLA-051","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,3,13,15.81,10.41,81.58,270.69,125.68,NA
"PLA-058xZM-0003","PLA-058","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,6,2,13.88,8.02,76.23,253.51,109.58,NA
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,8,11,18.75,9.96,79.7,290.29,124.32,NA
"PLA-055xZM-0003","PLA-055","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,13,14,16.32,8.76,87.57,280.59,118.05,NA
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,10,11,18.85,11.16,85.8,292.99,126.9,NA
"PLA-025xZM-0003","PLA-025","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,15,6,16.08,9.21,83.61,265.11,121.44,NA
"PLA-015xZM-0003","PLA-015","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,8,7,15.21,9.68,87.12,268.73,118.54,NA
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,1,14,17.33,11.27,79.34,268.18,119.57,NA
"PLA-008xZM-0003","PLA-008","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,10,3,11.82,8.63,77.24,245.36,122.95,NA
"PLA-057xZM-0003","PLA-057","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,9,1,12.96,9.36,79.36,265.15,117.36,NA
"PLA-041xZM-0003","PLA-041","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,3,9,16.34,10.85,79.47,267.38,117.8,NA
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,1,1,12.61,8.77,83.73,267.57,123.48,NA
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,7,4,13.58,9.23,79.08,259.41,123.65,NA
"PLA-023xZM-0003","PLA-023","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,13,3,12.68,9.03,79.3,236.5,115.93,NA
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,4,13,15.91,10.86,81.79,293.54,124.53,NA
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,7,15,12.9,9.94,80.41,244.01,120.51,NA
"PLB-048xZM-0003","PLB-048","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,13,10,14.45,10.2,80.81,308.01,120.69,NA
"PLB-029xZM-0003","PLB-029","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,3,15,13.2,8.47,76.56,294.83,122.65,NA
"PLB-019xZM-0003","PLB-019","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,1,11,12.03,9.27,79.13,288.27,119.3,NA
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,1,2,10.42,9.5,78.75,266.94,120.37,NA
"PLB-008xZM-0003","PLB-008","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,9,11,13.28,9.16,80.99,295.55,121.25,NA
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,14,12,13.15,10.24,85.88,282.6,125.51,NA
"PLB-033xZM-0003","PLB-033","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,10,12,15.25,10.45,86.66,291.37,126.81,NA
"PLB-030xZM-0003","PLB-030","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,3,6,8.15,8.94,83.11,286.99,118.81,NA
"PLB-024xZM-0003","PLB-024","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,1,7,12.83,9.09,78.23,276.89,120.53,NA
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,11,15,14.33,10.03,83.09,269.83,122.6,NA
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,8,4,14.4,7.66,81.17,248.78,120.81,NA
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,9,13,15.65,10.28,86.45,283.42,122.67,NA
"PLB-036xZM-0003","PLB-036","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,15,1,13.46,8.85,77.8,252.17,118.82,NA
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,3,10,13.21,10.23,79.73,279.06,120.35,NA
"PLB-049xZM-0003","PLB-049","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,7,13,14.28,9.63,82.59,287.83,122.35,NA
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,9,10,17.13,10.86,81.57,279.74,126.63,NA
"PLB-032xZM-0003","PLB-032","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,10,7,9.65,9.43,75.21,287.1,120.02,NA
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L1","WEST-2024-L1-B2",2,12,2,8.54,10.19,74.76,250.05,119.96,NA
"PLA-042xZM-0001","PLA-042","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,10,11,15.12,8.49,71.17,286.36,117.83,NA
"PLA-030xZM-0001","PLA-030","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,5,2,15.96,8.17,70.53,262.71,119.54,NA
"PLA-051xZM-0001","PLA-051","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,1,4,12.35,7.97,76.03,272.38,116.9,NA
"PLA-058xZM-0001","PLA-058","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,2,11,15.1,7.47,75.84,274.32,112.37,NA
"PLA-002xZM-0001","PLA-002","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,9,8,12.74,7.68,74.13,277.97,112.58,NA
"PLA-055xZM-0001","PLA-055","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,11,5,13.21,8.47,77.8,245.09,114.16,NA
"PLA-053xZM-0001","PLA-053","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,10,13,16.74,9.1,79.03,287.68,116.63,NA
"PLA-025xZM-0001","PLA-025","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,6,4,11.95,8.41,72.54,264.33,113.62,NA
"PLA-015xZM-0001","PLA-015","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,3,5,14.47,7.93,82.05,269.85,117.11,NA
"PLA-043xZM-0001","PLA-043","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,12,15,16.41,8.18,83.43,274.45,118.4,NA
"PLA-008xZM-0001","PLA-008","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,13,5,14.85,7.48,76.52,257.32,120.48,NA
"PLA-057xZM-0001","PLA-057","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,6,11,14,8.53,77.65,266.8,120.66,NA
"PLA-041xZM-0001","PLA-041","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,4,15,13.88,9.13,77.59,267.97,117.3,NA
"PLA-024xZM-0001","PLA-024","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,2,9,14.55,8.61,76.79,268.28,120.18,NA
"PLA-009xZM-0001","PLA-009","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,14,13,16.44,9.38,75.61,267.2,124.29,NA
"PLA-023xZM-0001","PLA-023","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,12,6,16.46,8.47,75.89,246.03,118.86,NA
"PLA-014xZM-0001","PLA-014","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,5,1,16.24,9.41,77.18,258.05,119.29,NA
"PLA-044xZM-0001","PLA-044","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,7,5,14.99,8.35,74.52,237.77,111.94,NA
"PLB-048xZM-0001","PLB-048","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,2,15,14.26,8.97,77.86,284.54,112.74,NA
"PLB-029xZM-0001","PLB-029","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,12,3,12.4,7.42,69.23,277.15,111.53,NA
"PLB-019xZM-0001","PLB-019","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,5,5,12.55,6.8,73.28,254.14,111.08,NA
"PLB-022xZM-0001","PLB-022","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,15,3,15.33,7.89,73.63,270.83,121.64,NA
"PLB-008xZM-0001","PLB-008","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,3,9,11.94,8.14,75.83,269.18,114.55,NA
"PLB-052xZM-0001","PLB-052","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,1,9,14.06,7.88,75.01,272.65,116.54,NA
"PLB-033xZM-0001","PLB-033","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,10,12,12.69,7.62,78.84,259.45,115.12,NA
"PLB-030xZM-0001","PLB-030","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,14,3,11.69,8.19,78.95,255.24,119.66,NA
"PLB-024xZM-0001","PLB-024","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,6,14,12.61,8.45,73.97,263.25,115.07,NA
"PLB-047xZM-0001","PLB-047","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,6,9,14.58,8.89,70.28,276.05,116.09,NA
"PLB-045xZM-0001","PLB-045","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,11,14,13.78,8.49,81.34,265.64,122.97,NA
"PLB-026xZM-0001","PLB-026","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,2,2,13.96,8.07,80.52,281.29,118.57,NA
"PLB-036xZM-0001","PLB-036","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,1,2,15.25,8.17,71.91,274.83,120.84,NA
"PLB-053xZM-0001","PLB-053","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,6,1,11.47,9.45,71.29,277.28,115.46,NA
"PLB-049xZM-0001","PLB-049","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,14,12,13.69,8.97,77.18,273.15,120.46,NA
"PLB-025xZM-0001","PLB-025","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,8,7,9.85,9.08,76.67,254.62,117.56,NA
"PLB-032xZM-0001","PLB-032","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,2,12,12.89,9.44,73.57,282.53,113.51,NA
"PLB-027xZM-0001","PLB-027","ZM-0001","WEST-2024-L2","WEST-2024-L2-B1",1,7,1,13.58,9.13,73.62,259.47,120.08,NA
"PLA-042xZM-0002","PLA-042","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,7,2,15.53,6.98,79.79,253.64,113.76,NA
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,8,3,18.02,8.57,70.33,236.7,116.7,NA
"PLA-051xZM-0002","PLA-051","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,7,12,13.77,8.79,75.77,267.64,118.74,NA
"PLA-058xZM-0002","PLA-058","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,4,5,18.1,6.28,68.49,252.88,110.84,NA
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,6,13,15.13,7.22,75.52,261.76,119.18,NA
"PLA-055xZM-0002","PLA-055","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,5,13,18.77,7.73,79.3,256.63,119.11,NA
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,4,14,17.43,8.18,81.27,261.89,114.87,NA
"PLA-025xZM-0002","PLA-025","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,14,15,18.55,7.28,83.75,262.84,112.65,NA
"PLA-015xZM-0002","PLA-015","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,2,6,14.94,8.97,79.37,263.95,111.35,NA
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,5,3,15.34,8.07,78.61,237.22,114.77,NA
"PLA-008xZM-0002","PLA-008","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,8,14,16.64,8.09,78.74,263.77,122.84,NA
"PLA-057xZM-0002","PLA-057","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,14,2,15.51,8.6,79.47,261.61,117.66,NA
"PLA-041xZM-0002","PLA-041","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,15,6,16.16,8.1,81.15,230,114.89,NA
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,7,8,15.14,9.36,75.06,253.28,120.01,NA
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,4,9,14.66,8.13,74.46,249.56,118.61,NA
"PLA-023xZM-0002","PLA-023","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,9,4,15.38,7.19,79.47,240.71,116.29,NA
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,7,15,16.49,8.42,83.03,263.76,119.96,NA
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,7,9,15.87,8.3,80.15,239.75,111.73,NA
"PLB-048xZM-0002","PLB-048","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,10,4,12.31,5.86,79.44,249.46,113.17,NA
"PLB-029xZM-0002","PLB-029","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,3,7,14.35,7.44,73.36,269.23,114.76,NA
"PLB-019xZM-0002","PLB-019","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,9,10,13.25,5.7,75.2,268.66,116.85,NA
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,13,15,15.62,6.99,80,267.72,121.15,NA
"PLB-008xZM-0002","PLB-008","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,4,2,14.72,6.45,84.38,255.65,116.65,NA
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,14,10,14.21,7.99,77.21,265.26,122.17,NA
"PLB-033xZM-0002","PLB-033","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,10,7,12.8,7.07,79.78,238.85,115.8,NA
"PLB-030xZM-0002","PLB-030","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,15,4,14.79,7.98,83.2,273.05,117.57,NA
"PLB-024xZM-0002","PLB-024","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,5,4,12.41,7.59,69.43,242.01,113.71,NA
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,4,4,13.82,9.49,73.53,256.14,117.74,NA
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,12,5,16.34,8.01,72.85,252.8,120.49,NA
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,11,3,16.2,7.81,76.7,236.05,119.02,NA
"PLB-036xZM-0002","PLB-036","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,9,3,12.88,6.95,74.7,217.64,114.76,NA
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,14,4,14.15,7.59,78.29,254.42,116.44,NA
"PLB-049xZM-0002","PLB-049","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,7,4,15.24,6.99,74.41,234.63,114.08,NA
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,2,7,15.43,7.64,73.34,259.63,115.8,NA
"PLB-032xZM-0002","PLB-032","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,1,12,11.8,7.44,73.17,248.34,113.97,NA
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L2","WEST-2024-L2-B1",1,13,14,13.33,8.99,73.29,239.56,113.01,NA
"PLA-042xZM-0003","PLA-042","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,9,15,15.87,7.92,78.3,274.16,119.94,NA
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,14,8,16.7,7.3,74.84,247.8,125.92,NA
"PLA-051xZM-0003","PLA-051","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,3,13,16.32,8.34,79.28,281.56,118.2,NA
"PLA-058xZM-0003","PLA-058","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,6,7,16.65,7.05,76.51,277.7,115.31,NA
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,11,13,16.92,7.61,82.66,273.64,119.24,NA
"PLA-055xZM-0003","PLA-055","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,7,13,14.36,7.15,85.38,261.84,115.67,NA
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,10,15,16.56,8.15,80.94,259.62,116.77,NA
"PLA-025xZM-0003","PLA-025","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,7,14,11.57,7.25,85.92,276.21,121.51,NA
"PLA-015xZM-0003","PLA-015","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,1,5,17.49,7.46,84.05,275.27,118.02,NA
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,1,1,20.08,8.67,81.82,274.78,125.19,NA
"PLA-008xZM-0003","PLA-008","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,14,5,13.84,7.28,86.47,262.77,120.71,NA
"PLA-057xZM-0003","PLA-057","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,6,12,15.82,8.17,78.18,272.76,122.45,NA
"PLA-041xZM-0003","PLA-041","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,13,1,14.21,7.95,79.58,266.58,118.13,NA
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,2,1,16.78,8.08,83.36,263.87,122.85,NA
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,9,14,16.49,7.54,82.54,257.9,127.73,NA
"PLA-023xZM-0003","PLA-023","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,8,8,13.86,8.48,81.41,263.78,118.56,NA
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,10,3,14.95,7.31,82.89,251.4,127.1,NA
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,2,8,15.54,7.51,80.18,233.67,120.31,NA
"PLB-048xZM-0003","PLB-048","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,12,11,13.29,6.9,77.06,270.95,114.95,NA
"PLB-029xZM-0003","PLB-029","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,2,4,13.55,7.52,73.59,277.58,116.91,NA
"PLB-019xZM-0003","PLB-019","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,11,7,13.09,6.76,73.77,259.07,113.09,NA
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,15,5,15.24,7.43,78.48,264.58,123.57,NA
"PLB-008xZM-0003","PLB-008","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,14,9,10.69,7.49,81.53,265.81,123.29,NA
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,3,11,15.18,6.95,82.98,276.77,121.08,NA
"PLB-033xZM-0003","PLB-033","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,9,9,15.51,6.36,75.71,271.93,118.97,NA
"PLB-030xZM-0003","PLB-030","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,5,11,12.72,8.32,86.95,247.1,119.21,NA
"PLB-024xZM-0003","PLB-024","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,13,8,14.03,7.26,73.91,262.21,116.28,NA
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,12,8,14.48,8.29,83.83,273.3,118.54,NA
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,13,3,15.65,7.93,79.53,265.22,125.87,NA
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,11,11,15.8,8.72,82.09,263.51,122.14,NA
"PLB-036xZM-0003","PLB-036","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,12,7,12.72,7.29,74.99,255.48,120.41,NA
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,4,11,12.86,8.21,80.7,273.1,115.36,NA
"PLB-049xZM-0003","PLB-049","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,12,10,15.64,7.47,82.51,233.85,120.56,NA
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,1,8,13.39,7.55,80.43,260.71,121.46,NA
"PLB-032xZM-0003","PLB-032","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,11,4,11.02,6.4,79.42,258.33,113.9,NA
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L2","WEST-2024-L2-B1",1,8,11,13.06,7.2,74.94,262.27,119.96,NA
"PLA-042xZM-0001","PLA-042","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,10,6,15.76,7.32,73.02,254.72,115.36,NA
"PLA-030xZM-0001","PLA-030","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,1,15,17.3,8.43,72.26,263.17,118.62,NA
"PLA-051xZM-0001","PLA-051","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,14,11,17.51,8.93,75.11,252.76,121.11,NA
"PLA-058xZM-0001","PLA-058","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,1,14,16.04,8.43,78.93,278.52,115.34,NA
"PLA-002xZM-0001","PLA-002","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,12,13,19.8,9.3,77.43,268.92,112.53,NA
"PLA-055xZM-0001","PLA-055","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,7,11,14.88,8.76,78.2,259.09,115.59,NA
"PLA-053xZM-0001","PLA-053","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,5,7,14.35,8.53,74.14,254.02,112.18,NA
"PLA-025xZM-0001","PLA-025","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,12,4,18.27,7.99,78.72,247.89,116.05,NA
"PLA-015xZM-0001","PLA-015","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,9,13,17.49,8.86,78.45,277.39,112.97,NA
"PLA-043xZM-0001","PLA-043","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,3,2,15.51,9.47,77.72,256.76,115.13,NA
"PLA-008xZM-0001","PLA-008","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,2,13,15.97,8,82.25,274.91,121.39,NA
"PLA-057xZM-0001","PLA-057","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,8,9,14.97,8.42,75.77,264.48,118.81,NA
"PLA-041xZM-0001","PLA-041","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,3,4,12.84,9.02,78.74,235.01,114.64,NA
"PLA-024xZM-0001","PLA-024","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,11,15,17.5,8.44,81.33,259.19,124.61,NA
"PLA-009xZM-0001","PLA-009","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,7,10,15.79,9.07,75.08,261.69,122.65,NA
"PLA-023xZM-0001","PLA-023","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,8,15,16.98,8.31,79.1,264.78,122.06,NA
"PLA-014xZM-0001","PLA-014","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,3,3,16.04,9.82,79.31,250.55,118.49,NA
"PLA-044xZM-0001","PLA-044","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,4,1,15.92,9.82,76.56,255.02,116.86,NA
"PLB-048xZM-0001","PLB-048","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,8,13,16.74,8.41,74.83,278.3,115.92,NA
"PLB-029xZM-0001","PLB-029","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,13,9,12.26,8.78,72.3,264.37,114.24,NA
"PLB-019xZM-0001","PLB-019","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,7,6,13.01,6.99,69.58,271.84,110.64,NA
"PLB-022xZM-0001","PLB-022","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,4,10,16.47,8.51,73.68,251.68,117.58,NA
"PLB-008xZM-0001","PLB-008","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,2,14,13.3,9.38,79.79,271.42,118.11,NA
"PLB-052xZM-0001","PLB-052","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,4,13,15.35,8.48,71.26,259.84,118.72,NA
"PLB-033xZM-0001","PLB-033","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,7,7,13.22,7.5,73.97,239.64,117.22,NA
"PLB-030xZM-0001","PLB-030","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,13,2,12.75,8.45,76.08,266.61,118.67,NA
"PLB-024xZM-0001","PLB-024","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,12,2,13.49,8.09,74,270.51,114.1,NA
"PLB-047xZM-0001","PLB-047","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,13,4,14.6,9.25,71.39,265.41,113.15,NA
"PLB-045xZM-0001","PLB-045","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,5,10,19.87,8.31,79.72,252.22,118.75,NA
"PLB-026xZM-0001","PLB-026","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,3,15,16.1,9.27,83.06,270.6,117.11,NA
"PLB-036xZM-0001","PLB-036","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,4,3,11.18,8.02,68.91,247.28,115.91,NA
"PLB-053xZM-0001","PLB-053","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,9,11,12.91,9.37,78.12,280.11,114.95,NA
