"genotype","parent1","parent2","env","block","rep","row","col","yield","grain_protein","test_weight","plant_height","maturity","standability"
"PLA-055xZM-0001","PLA-055","ZM-0001","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,4,2,14.53,10.91,75.9,289.22,108.34,7.51
"PLA-025xZM-0001","PLA-025","ZM-0001","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,3,6,10.18,9.64,78.77,294.24,103.68,7.98
"PLB-030xZM-0001","PLB-030","ZM-0001","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,2,6,7.91,11.03,81.13,279.07,109.95,7.7
"PLB-026xZM-0001","PLB-026","ZM-0001","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,2,1,10.79,12,77.41,278.93,107.26,7.1
"PLB-045xZM-0001","PLB-045","ZM-0001","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,5,5,12.12,10.27,73.36,285.17,111.5,7
"PLA-015xZM-0002","PLA-015","ZM-0002","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,4,3,15.82,9.16,81.32,271.9,104.13,8.37
"PLA-055xZM-0002","PLA-055","ZM-0002","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,1,5,12,9.45,77.98,252.64,105.29,6.16
"PLA-025xZM-0002","PLA-025","ZM-0002","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,5,6,13.07,8.12,76.59,278.46,106.41,6.96
"PLB-030xZM-0002","PLB-030","ZM-0002","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,5,3,12.14,9.95,81.08,277.8,107.97,7.33
"PLB-026xZM-0002","PLB-026","ZM-0002","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,1,3,13.32,9.82,77.16,286.54,101.51,7.59
"PLB-045xZM-0002","PLB-045","ZM-0002","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,6,2,12.19,9.73,78.88,290.78,113.1,7.46
"PLA-015xZM-0003","PLA-015","ZM-0003","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,1,2,13.22,10.98,85.64,275.33,108,9.17
"PLA-055xZM-0003","PLA-055","ZM-0003","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,1,1,14.32,9.62,85.05,268.85,114.74,6.92
"PLA-025xZM-0003","PLA-025","ZM-0003","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,3,1,11.98,10.29,85.29,291.78,107.9,9.21
"PLB-030xZM-0003","PLB-030","ZM-0003","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,6,6,12.18,9.74,79.46,277.91,107.67,7.67
"PLB-026xZM-0003","PLB-026","ZM-0003","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,1,4,13.51,9.35,85.97,282.38,111.75,6.61
"PLB-045xZM-0003","PLB-045","ZM-0003","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,2,3,15.01,9.94,78.5,295.98,110.19,9
"PLA-015xZM-0001","PLA-015","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,2,6,9.08,8.66,80.44,268.6,109.59,6.83
"PLA-055xZM-0001","PLA-055","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,2,5,10.25,8.02,76.01,265.5,108.71,7.76
"PLA-025xZM-0001","PLA-025","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,6,3,10.09,8.19,74.75,270.53,110.72,7.54
"PLB-030xZM-0001","PLB-030","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,3,3,9.92,7.93,76.01,251.62,109.89,7.1
"PLB-026xZM-0001","PLB-026","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,3,6,10.78,7.61,78.09,271.15,107.3,6.54
"PLB-045xZM-0001","PLB-045","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,4,3,11.05,7.46,73.93,253.83,110.49,7.46
"PLA-015xZM-0002","PLA-015","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,6,6,13.88,7.5,72.03,261.9,106.95,6.21
"PLA-055xZM-0002","PLA-055","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,4,5,12.52,7.34,77.69,246.74,111.71,7.21
"PLA-025xZM-0002","PLA-025","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,4,2,13.09,7.6,76.53,267.04,105.89,7.52
"PLB-030xZM-0002","PLB-030","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,2,2,9.89,7.51,79.84,243.35,110.53,7.71
"PLB-026xZM-0002","PLB-026","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,3,1,8.85,6.6,76.65,264.91,110.9,5.78
"PLB-045xZM-0002","PLB-045","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,5,6,12.56,6.72,74.11,246.58,109.54,7.2
"PLA-015xZM-0003","PLA-015","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,5,4,12.1,7.48,82.34,294.34,106.52,8.31
"PLA-055xZM-0003","PLA-055","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,5,3,11.49,6.14,73.3,257.98,112.01,7.33
"PLA-025xZM-0003","PLA-025","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,4,4,11.38,6.3,79.51,263.19,109.76,7.59
"PLB-030xZM-0003","PLB-030","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,1,2,9.96,7.22,80.67,266.7,109.32,7.09
"PLB-026xZM-0003","PLB-026","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,5,5,8.92,6.63,79.11,251.62,109.36,10.02
"PLB-045xZM-0003","PLB-045","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,6,5,11.78,7.94,81.54,239.33,116.99,7.92
"PLA-015xZM-0001","PLA-015","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,1,4,10.45,8.19,76.02,271.14,109.19,7.98
"PLA-055xZM-0001","PLA-055","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,1,6,9.81,8.3,78.47,278.31,105.41,6.18
"PLA-025xZM-0001","PLA-025","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,5,2,11.8,6.61,72.58,250.25,112.43,5.84
"PLB-030xZM-0001","PLB-030","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,1,1,7.52,8.81,77.09,266.4,110.4,7.64
"PLB-026xZM-0001","PLB-026","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,3,2,11.33,7.93,74.76,257.02,105.37,5.95
"PLB-045xZM-0001","PLB-045","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,6,2,11.37,7.52,74.03,245.18,113.54,6.75
"PLA-015xZM-0002","PLA-015","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,4,6,10.52,7.86,76.78,264.58,106.36,8.13
"PLA-055xZM-0002","PLA-055","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,2,1,11.11,7.31,79.69,274.67,108.96,6.61
"PLA-025xZM-0002","PLA-025","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,2,4,11.48,6.34,79.98,270.11,104.81,7.87
"PLB-030xZM-0002","PLB-030","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,6,4,13.26,8.46,84.01,258.18,109.54,6.4
"PLB-026xZM-0002","PLB-026","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,1,5,8.93,7.7,77.11,241.44,112.09,7.59
"PLB-045xZM-0002","PLB-045","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,3,5,12.8,7.31,72.53,270.51,115.81,7.52
"PLA-015xZM-0003","PLA-015","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,4,1,10.58,7.94,81.31,272.94,109.25,7.55
"PLA-055xZM-0003","PLA-055","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,6,1,13.07,6.92,78.34,274.83,113.11,7.48
"PLA-025xZM-0003","PLA-025","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,1,3,12.54,6.98,80.75,270.87,106.65,8.98
"PLB-030xZM-0003","PLB-030","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,3,4,8.99,6.62,79.48,273.37,112,6.6
"PLB-026xZM-0003","PLB-026","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,5,1,10.48,6.84,82.86,258.22,107.82,8.4
"PLB-045xZM-0003","PLB-045","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,2,3,12.06,6.43,79.1,235.63,119.04,8.69
"PLA-015xZM-0001","PLA-015","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,4,1,15.88,8.48,79.29,273.7,111.51,6.07
"PLA-055xZM-0001","PLA-055","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,3,5,17.19,9.4,78.88,268.2,119.45,5.62
"PLA-025xZM-0001","PLA-025","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,5,5,16.12,9.24,80.35,261.12,113.9,6.48
"PLB-030xZM-0001","PLB-030","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,6,2,10.99,7.96,75.76,265.78,112.59,6.09
"PLB-026xZM-0001","PLB-026","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,1,2,14.91,8.88,73.93,254.65,114.48,4.15
"PLB-045xZM-0001","PLB-045","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,5,2,17.82,8.73,74.04,259.24,120.42,5.18
"PLA-015xZM-0002","PLA-015","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,2,1,17.19,8.31,78.86,266.9,108.15,5.99
"PLA-055xZM-0002","PLA-055","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,6,1,16.25,7.3,83.83,256.52,113.95,5.42
"PLA-025xZM-0002","PLA-025","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,5,4,19.77,7.33,78.87,265.04,113.22,6.43
"PLB-030xZM-0002","PLB-030","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,2,4,12.03,7.87,80.1,268.47,111.03,4.69
"PLB-026xZM-0002","PLB-026","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,4,3,14.99,7.2,76.77,246.97,115.62,5.21
"PLB-045xZM-0002","PLB-045","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,4,5,19.23,8.48,81.07,259.01,121.54,6.87
"PLA-015xZM-0003","PLA-015","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,6,4,18.42,8.53,81.35,274.83,114.81,5.45
"PLA-055xZM-0003","PLA-055","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,2,3,17.76,7.13,77.41,250.77,119.23,5.78
"PLA-025xZM-0003","PLA-025","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,6,6,17.9,8.45,83.16,274.6,114.24,6.66
"PLB-030xZM-0003","PLB-030","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,1,5,14.46,8.11,82.94,261.35,118.4,6.43
"PLB-026xZM-0003","PLB-026","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,6,5,18.67,8.4,78.84,279.01,117.67,6.28
"PLB-045xZM-0003","PLB-045","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,1,4,16.35,7.36,78.18,267.44,121.54,7.31
"PLA-015xZM-0001","PLA-015","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,3,6,14.4,8.57,82.25,310.18,118.31,8.12
"PLA-055xZM-0001","PLA-055","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,2,6,15.31,8.55,77.87,282.48,114.05,4.9
"PLA-025xZM-0001","PLA-025","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,4,6,16.78,8.6,77.33,275.48,115.53,7.47
"PLB-030xZM-0001","PLB-030","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,5,6,14.87,9.07,80.64,294.25,115.8,6.99
"PLB-026xZM-0001","PLB-026","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,3,3,11.99,8.88,75.53,281.18,113.8,4.87
"PLB-045xZM-0001","PLB-045","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,1,6,17.27,9.07,78.2,268.31,120.87,5.4
"PLA-015xZM-0002","PLA-015","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,6,3,15.91,7.91,82.87,282.79,106.19,5.96
"PLA-055xZM-0002","PLA-055","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,3,4,14.95,7.68,78.26,268.67,112.11,5.39
"PLA-025xZM-0002","PLA-025","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,4,2,18.61,8.01,75.1,254.11,107.17,5.14
"PLB-030xZM-0002","PLB-030","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,4,4,16.11,8.88,83.15,265.39,114.4,5.28
"PLB-026xZM-0002","PLB-026","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,2,2,16.62,6.83,78.33,267.15,113.5,4.89
"PLB-045xZM-0002","PLB-045","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,2,5,16.37,7.49,81.45,282.75,117.16,6.88
"PLA-015xZM-0003","PLA-015","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,5,3,18.32,7.43,80.09,279.56,114.76,6.25
"PLA-055xZM-0003","PLA-055","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,1,1,16.85,8.55,81.89,241.34,114.06,6.02
"PLA-025xZM-0003","PLA-025","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,1,3,15.4,7.48,80.04,266.51,112.95,6.87
"PLB-030xZM-0003","PLB-030","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,3,1,12.69,6.62,79,247.89,115.84,6.22
"PLB-026xZM-0003","PLB-026","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,5,1,15.5,7.9,78.56,282.88,116.3,7.47
"PLB-045xZM-0003","PLB-045","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,3,2,13.46,7.02,74.95,252.69,119.66,7.07
"PLA-015xZM-0001","PLA-015","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,5,1,21.8,10.75,81.85,295.61,115.63,9.89
"PLA-055xZM-0001","PLA-055","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,5,4,19.81,11.37,84.54,279.55,111.3,8.74
"PLA-025xZM-0001","PLA-025","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,1,4,21.21,10.41,77.64,273.55,109.83,10.02
"PLB-030xZM-0001","PLB-030","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,4,2,14.64,10.96,82.76,282.88,113.68,10.14
"PLB-026xZM-0001","PLB-026","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,2,6,21.19,10.76,80.87,292.94,115.86,9.16
"PLB-045xZM-0001","PLB-045","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,2,4,20,10.68,74.12,266.32,118.02,9.48
"PLA-015xZM-0002","PLA-015","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,6,6,26.49,9.89,87.18,274.96,106.33,10.56
"PLA-055xZM-0002","PLA-055","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,6,3,23.45,9.71,78.46,269.41,113.57,8.23
"PLA-025xZM-0002","PLA-025","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,3,4,26.56,10.29,82.5,289.64,108.86,10.65
"PLB-030xZM-0002","PLB-030","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,5,3,21.74,10.45,83.2,254.24,111.95,9.74
"PLB-026xZM-0002","PLB-026","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,3,2,21.8,9.33,80.98,270.13,113.2,10.31
"PLB-045xZM-0002","PLB-045","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,3,6,21.55,10.13,81.59,268.06,116.77,10.57
"PLA-015xZM-0003","PLA-015","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,3,1,21.31,9.97,85.68,283.6,111.46,10.69
"PLA-055xZM-0003","PLA-055","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,6,1,24.45,8.99,84.07,261.67,113.1,8.97
"PLA-025xZM-0003","PLA-025","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,5,2,24.44,10.02,85.11,279.39,110.48,10.74
"PLB-030xZM-0003","PLB-030","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,2,3,18.67,10.15,79.69,268.73,117.04,9.79
"PLB-026xZM-0003","PLB-026","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,3,3,18.93,10.22,86.07,300.96,117.06,10.96
"PLB-045xZM-0003","PLB-045","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,3,5,22,10.03,83.83,273.56,120.63,12.65
"PLA-015xZM-0001","PLA-015","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,2,5,18.52,11.8,82.4,297.69,114.28,9.62
"PLA-055xZM-0001","PLA-055","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,1,2,20.03,10.43,76.21,270.77,107.57,8.54
"PLA-025xZM-0001","PLA-025","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,1,6,20.93,10.68,79.77,263.83,110.48,9.6
"PLB-030xZM-0001","PLB-030","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,5,6,17.4,10.12,84.41,269.1,115.88,9.65
"PLB-026xZM-0001","PLB-026","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,4,3,19.63,11.52,79.85,280.72,115.67,8.85
"PLB-045xZM-0001","PLB-045","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,2,2,21.18,11.42,77.21,274.67,117.62,9.65
"PLA-015xZM-0002","PLA-015","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,2,1,19.89,10.68,87.23,245.38,106.13,10.26
"PLA-055xZM-0002","PLA-055","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,1,3,20.74,9.2,81.78,280.7,113.14,8.86
"PLA-025xZM-0002","PLA-025","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,1,5,23.93,10.74,79.89,262.99,106.78,9.19
"PLB-030xZM-0002","PLB-030","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,4,5,20.97,11.04,86.91,259.88,113.21,9.79
"PLB-026xZM-0002","PLB-026","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,6,2,20.8,9.53,85.76,254.2,117.11,9.2
"PLB-045xZM-0002","PLB-045","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,5,5,24.54,9.49,79.82,300.42,116.25,9.1
"PLA-015xZM-0003","PLA-015","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,1,1,20.86,9.29,78.24,286.88,112.57,11.05
"PLA-055xZM-0003","PLA-055","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,6,5,23.27,9.36,83.06,265.12,117.11,10.17
"PLA-025xZM-0003","PLA-025","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,6,4,19.76,8.91,84.84,275.1,111.74,10.9
"PLB-030xZM-0003","PLB-030","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,4,6,19.05,10.66,82.33,270.25,120.14,10.7
"PLB-026xZM-0003","PLB-026","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,4,4,21.87,10.33,83.86,284.57,115.85,10.46
"PLB-045xZM-0003","PLB-045","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,4,1,19.24,9.59,81.19,287.33,117.79,11.74
"PLA-015xZM-0001","PLA-015","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,3,1,19.68,10.58,77.01,275.76,114.23,8.73
"PLA-055xZM-0001","PLA-055","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,4,5,14.87,8.75,70.83,253.4,110.42,5.11
"PLA-025xZM-0001","PLA-025","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,5,2,17.31,9.58,75.81,269.87,116.81,6.76
"PLB-030xZM-0001","PLB-030","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,3,6,12.63,9.56,72.9,246.43,110,7.19
"PLB-026xZM-0001","PLB-026","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,1,6,16.89,9.4,75.66,269.68,111.37,6.12
"PLB-045xZM-0001","PLB-045","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,4,2,17.84,10.09,70.19,280.55,126.29,6.95
"PLA-015xZM-0002","PLA-015","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,1,2,17.97,9.51,77.77,252.14,109.1,6.91
"PLA-055xZM-0002","PLA-055","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,2,2,21.53,8.82,75.63,244.89,114.77,6.64
"PLA-025xZM-0002","PLA-025","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,1,3,18.97,8.22,74.29,257.13,108.6,7.11
"PLB-030xZM-0002","PLB-030","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,2,4,16.2,7.89,74.44,238.14,111.76,5.5
"PLB-026xZM-0002","PLB-026","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,3,5,13.16,8.16,68.97,236.72,112.63,5.15
"PLB-045xZM-0002","PLB-045","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,3,3,16.47,8.76,72.48,268.59,122.14,7.05
"PLA-015xZM-0003","PLA-015","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,5,5,19.11,7.55,74.26,255.11,114.58,6.17
"PLA-055xZM-0003","PLA-055","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,6,2,19.64,8.2,79.23,272.8,120.09,6.64
"PLA-025xZM-0003","PLA-025","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,2,1,19.79,8.73,79.23,238.24,115.6,6.98
"PLB-030xZM-0003","PLB-030","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,4,6,14.18,8.63,76.23,257.2,117.13,6.91
"PLB-026xZM-0003","PLB-026","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,6,3,17.76,8.8,73.06,259.68,113.07,6.73
"PLB-045xZM-0003","PLB-045","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,6,6,17.56,7.51,72.75,258.84,119.99,7.44
"PLA-015xZM-0001","PLA-015","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,2,6,16.12,9.03,77.75,275.32,114.29,6.58
"PLA-055xZM-0001","PLA-055","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,1,1,16.1,9.24,75.01,259.23,115.82,5.51
"PLA-025xZM-0001","PLA-025","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,6,4,15.9,8.52,70.57,263,109.16,6.91
"PLB-030xZM-0001","PLB-030","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,4,4,14.49,8.24,74.18,238.03,111.92,5.61
"PLB-026xZM-0001","PLB-026","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,2,3,13.92,9.37,75.36,279.97,118.56,7.52
"PLB-045xZM-0001","PLB-045","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,3,4,14.69,8.23,66.86,239.36,122.47,4.53
"PLA-015xZM-0002","PLA-015","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,2,5,15.53,7.98,70.23,240.46,111.31,5.42
"PLA-055xZM-0002","PLA-055","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,5,3,16.14,8.2,76.56,239.84,112.87,6.08
"PLA-025xZM-0002","PLA-025","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,5,4,16.68,7.81,71.88,247.43,107.86,5.59
"PLB-030xZM-0002","PLB-030","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,6,1,15.92,8.4,78.59,247.21,116.78,8.04
"PLB-026xZM-0002","PLB-026","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,4,3,16.22,8.65,75.49,250.36,116.22,5.14
"PLB-045xZM-0002","PLB-045","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,1,4,18.53,8.67,69.17,248.98,117.38,7.15
"PLA-015xZM-0003","PLA-015","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,3,2,19.58,9.55,82.18,305.7,119.59,7.71
"PLA-055xZM-0003","PLA-055","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,5,1,19.49,9.29,79.8,271.22,120.78,6.71
"PLA-025xZM-0003","PLA-025","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,1,5,12.52,7.47,76.65,248.34,113.9,8.09
"PLB-030xZM-0003","PLB-030","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,4,1,17.15,9.71,84.87,236.61,121.78,7.91
"PLB-026xZM-0003","PLB-026","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,6,5,14.96,8,74.7,271.38,115.96,7.05
"PLB-045xZM-0003","PLB-045","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,5,6,15.57,8.2,72.93,236.61,121.61,6.43
"PLA-015xZM-0001","PLA-015","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,3,2,10.48,10.47,87.11,296.81,124.41,9.4
"PLA-055xZM-0001","PLA-055","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,1,3,12.24,9.15,78.52,251.21,123.45,5.14
"PLA-025xZM-0001","PLA-025","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,1,5,14.34,8.73,78.58,259.3,122.53,7.95
