"genotype","parent1","parent2","env","block","rep","row","col","yield","grain_protein","test_weight","plant_height","maturity","standability"
"PLA-044xZM-0001","PLA-044","ZM-0001","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,5,3,11.73,8.5,73.51,258.66,121.04,5.8
"PLA-053xZM-0001","PLA-053","ZM-0001","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,3,5,11.35,8.57,74.06,258.82,118.95,7.33
"PLB-047xZM-0001","PLB-047","ZM-0001","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,1,6,12.73,9.18,70.73,278.08,125.55,7.22
"PLB-052xZM-0001","PLB-052","ZM-0001","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,1,5,9.66,8.62,69.51,263.6,124.94,8.71
"PLB-027xZM-0001","PLB-027","ZM-0001","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,6,3,9.66,8.64,65.28,245.43,122.77,6.27
"PLA-009xZM-0002","PLA-009","ZM-0002","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,4,2,14.53,8.14,71.94,215.58,122.25,5.54
"PLA-044xZM-0002","PLA-044","ZM-0002","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,4,4,15.67,7.48,71.96,230.72,120.66,6.64
"PLA-053xZM-0002","PLA-053","ZM-0002","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,2,6,15.78,8.02,73.55,244.88,122.82,7.59
"PLB-047xZM-0002","PLB-047","ZM-0002","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,4,5,13.85,8.1,73.53,244.09,119.29,4.93
"PLB-052xZM-0002","PLB-052","ZM-0002","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,6,6,14.34,8.8,73.77,266.59,126.28,8.46
"PLB-027xZM-0002","PLB-027","ZM-0002","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,1,2,9.16,8.41,65.36,233.64,120.14,6.23
"PLA-009xZM-0003","PLA-009","ZM-0003","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,5,1,14.08,8.47,74.5,266.72,128.02,7.26
"PLA-044xZM-0003","PLA-044","ZM-0003","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,1,4,15.08,8.74,74.19,243.41,117.66,7.12
"PLA-053xZM-0003","PLA-053","ZM-0003","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,2,2,15.81,6.69,74.59,248.84,121.77,7.15
"PLB-047xZM-0003","PLB-047","ZM-0003","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,6,4,13.66,7.47,74.44,268.63,125.02,7.3
"PLB-052xZM-0003","PLB-052","ZM-0003","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,6,1,16.73,9.16,74.92,270.05,127.09,8.71
"PLB-027xZM-0003","PLB-027","ZM-0003","WESTFARM-2025-L5","WESTFARM-2025-L5-B2",2,4,6,11.67,9.21,68.98,231.96,124.41,7.87
"PLA-009xZM-0001","PLA-009","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,3,3,17.15,8.49,72.25,252.15,118.81,8.18
"PLA-044xZM-0001","PLA-044","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,1,1,15.71,9.62,73.87,247.15,113.25,7.85
"PLA-053xZM-0001","PLA-053","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,4,4,17.02,9.16,71.32,247.48,114.76,8.91
"PLB-047xZM-0001","PLB-047","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,1,5,15.09,8.66,71.09,274.2,117.1,7.58
"PLB-052xZM-0001","PLB-052","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,2,5,17.8,8.72,74.85,273.77,120.19,7.93
"PLB-027xZM-0001","PLB-027","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,4,5,15.2,10.08,70.25,250.83,117.29,8.29
"PLA-009xZM-0002","PLA-009","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,6,6,15.93,7.34,76.49,232.5,117.49,8.65
"PLA-044xZM-0002","PLA-044","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,5,5,19.45,9.76,76.34,217.39,113.89,8.06
"PLA-053xZM-0002","PLA-053","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,2,2,18.11,7.37,74.79,261.94,113.69,8.92
"PLB-047xZM-0002","PLB-047","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,4,2,14.78,9.14,67.59,247.14,114.71,6.71
"PLB-052xZM-0002","PLB-052","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,5,3,17.43,9.1,77,261.77,120.74,7.72
"PLB-027xZM-0002","PLB-027","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,4,3,13.42,8.74,69.12,242.15,109.11,7.37
"PLA-009xZM-0003","PLA-009","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,2,3,18.82,8.38,79.87,263.9,121.69,9.58
"PLA-044xZM-0003","PLA-044","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,3,2,16.86,9.02,77.47,224.28,114.39,7.71
"PLA-053xZM-0003","PLA-053","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,6,4,21.51,7.56,80.32,256.02,116.85,9.46
"PLB-047xZM-0003","PLB-047","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,1,6,18.3,8.61,76,267.83,120.72,7.65
"PLB-052xZM-0003","PLB-052","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,3,4,16.36,8.76,78.11,278.05,120.78,9.72
"PLB-027xZM-0003","PLB-027","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B1",1,3,5,17.21,7.82,72.13,243.91,118.89,10.11
"PLA-009xZM-0001","PLA-009","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,6,3,15.37,9.39,73.26,252.5,121.34,9.18
"PLA-044xZM-0001","PLA-044","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,1,2,17.16,8.52,77.35,241.79,109.99,8.08
"PLA-053xZM-0001","PLA-053","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,6,1,16.42,8.98,76.43,249.69,116.07,10.14
"PLB-047xZM-0001","PLB-047","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,5,2,13.53,7.99,65.82,247.57,116.03,7.41
"PLB-052xZM-0001","PLB-052","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,2,6,13.62,8.05,71.51,267.01,113.38,9.75
"PLB-027xZM-0001","PLB-027","ZM-0001","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,6,5,13.73,9.21,69.99,242.93,121.79,7.5
"PLA-009xZM-0002","PLA-009","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,5,1,16.82,8.98,76.47,234.5,119.83,6.92
"PLA-044xZM-0002","PLA-044","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,6,2,17.9,7.97,80.1,228.35,113.66,8.78
"PLA-053xZM-0002","PLA-053","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,4,1,14.62,7.41,75.48,234.82,115.76,9.22
"PLB-047xZM-0002","PLB-047","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,5,4,15.03,8.8,78.12,231.69,117.09,7.65
"PLB-052xZM-0002","PLB-052","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,3,1,15.42,7.18,74.17,241.83,118.32,8.38
"PLB-027xZM-0002","PLB-027","ZM-0002","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,4,6,15.79,8.67,70.43,249.79,114.28,7.26
"PLA-009xZM-0003","PLA-009","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,1,3,18.59,9.26,80.21,250.32,128.59,8.18
"PLA-044xZM-0003","PLA-044","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,3,6,16.55,8.15,79.44,254.14,118.34,10.1
"PLA-053xZM-0003","PLA-053","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,1,4,20.08,7.7,76.71,251.92,119.52,8.87
"PLB-047xZM-0003","PLB-047","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,2,1,14.47,6.97,77.96,238.55,116.88,7.98
"PLB-052xZM-0003","PLB-052","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,5,6,14.71,7.7,85.2,263.46,116.98,10.8
"PLB-027xZM-0003","PLB-027","ZM-0003","WESTFARM-2025-L6","WESTFARM-2025-L6-B2",2,2,4,15.87,8.29,76.68,243.78,117.17,8.57
"PLA-009xZM-0001","PLA-009","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,6,4,11.65,8.69,69.79,240.58,120.01,6.75
"PLA-044xZM-0001","PLA-044","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,1,2,12.95,10.19,72.07,252.11,114.38,6.1
"PLA-053xZM-0001","PLA-053","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,3,1,11,8.7,70.52,267.61,110.86,7.81
"PLB-047xZM-0001","PLB-047","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,3,6,9.9,8.74,69.95,257.45,112.51,6.55
"PLB-052xZM-0001","PLB-052","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,2,5,11.42,8.5,65.62,272.83,112.16,6.94
"PLB-027xZM-0001","PLB-027","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,4,5,8.03,9.71,66.05,253.84,116.79,4.93
"PLA-009xZM-0002","PLA-009","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,1,5,14.85,8.58,71.78,238.17,118.51,5.4
"PLA-044xZM-0002","PLA-044","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,3,4,13.25,7.93,78.42,228.17,110.45,6.96
"PLA-053xZM-0002","PLA-053","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,4,4,13.17,8.14,72.58,230.7,115.57,7.43
"PLB-047xZM-0002","PLB-047","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,1,1,11.44,8.72,69.23,270.17,114.14,6.43
"PLB-052xZM-0002","PLB-052","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,1,3,11.31,8.36,72.27,256.61,116.68,6.77
"PLB-027xZM-0002","PLB-027","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,3,2,9.57,9.35,69.85,235.37,112.81,5.81
"PLA-009xZM-0003","PLA-009","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,6,5,14.14,8.52,75.41,261.61,124,8.22
"PLA-044xZM-0003","PLA-044","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,2,1,13.13,8.66,76.29,267.68,114.04,6.72
"PLA-053xZM-0003","PLA-053","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,6,6,13.83,8.28,80.72,257.68,121.05,7.41
"PLB-047xZM-0003","PLB-047","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,4,1,13.73,8.27,80.63,256.88,119.54,6.06
"PLB-052xZM-0003","PLB-052","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,2,4,14.74,8.58,76.84,259.03,118.61,8.67
"PLB-027xZM-0003","PLB-027","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B1",1,3,3,8.96,8.8,71.23,255.26,112.38,6.71
"PLA-009xZM-0001","PLA-009","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,5,3,10.46,9.73,72.75,279.9,115.45,7.25
"PLA-044xZM-0001","PLA-044","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,4,6,12.22,9.76,69.27,236.3,112.81,5.5
"PLA-053xZM-0001","PLA-053","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,2,2,9.56,10.27,71.65,253.62,110.24,7.59
"PLB-047xZM-0001","PLB-047","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,2,6,8.62,10.01,72.63,262.02,113.85,5.31
"PLB-052xZM-0001","PLB-052","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,4,2,9.64,9.31,72.4,260.55,115.1,5.67
"PLB-027xZM-0001","PLB-027","ZM-0001","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,6,1,9.48,9.47,67.65,276.81,114.44,5.96
"PLA-009xZM-0002","PLA-009","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,5,5,11.66,8.31,78.78,240.66,114.93,6.18
"PLA-044xZM-0002","PLA-044","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,2,3,13.18,7.75,72.86,219.12,111.42,5.49
"PLA-053xZM-0002","PLA-053","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,3,5,13.03,8.96,69.1,239.19,113.99,5.62
"PLB-047xZM-0002","PLB-047","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,6,3,10.55,9.22,71.89,234.21,109.6,6.33
"PLB-052xZM-0002","PLB-052","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,5,1,11.54,9.13,75.66,262.12,116.19,6.97
"PLB-027xZM-0002","PLB-027","ZM-0002","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,5,6,12.74,8.61,72.7,249.52,111.39,5.52
"PLA-009xZM-0003","PLA-009","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,1,6,11.25,9.41,77.92,260.67,124.07,5.93
"PLA-044xZM-0003","PLA-044","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,5,2,13.5,8.46,73.47,243.94,113.21,6.12
"PLA-053xZM-0003","PLA-053","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,5,4,13.62,7.97,75.89,245.87,113.14,6.77
"PLB-047xZM-0003","PLB-047","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,1,4,10.64,7.77,78.38,255.73,116.91,5.81
"PLB-052xZM-0003","PLB-052","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,4,3,13.12,8.21,77.46,261.63,114.91,7.79
"PLB-027xZM-0003","PLB-027","ZM-0003","WESTFARM-2025-L7","WESTFARM-2025-L7-B2",2,6,2,9.2,9.22,72.96,260.34,115.47,6.58
"PLA-009xZM-0001","PLA-009","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,2,6,17.07,9.97,70.57,268.44,125.35,7
"PLA-044xZM-0001","PLA-044","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,4,3,17.17,8.47,70.49,247.3,120.33,7.72
"PLA-053xZM-0001","PLA-053","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,4,1,15.69,9.25,72.44,252.08,118.21,7.79
"PLB-047xZM-0001","PLB-047","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,2,3,14.65,9.32,72.36,279.12,119.63,6.95
"PLB-052xZM-0001","PLB-052","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,4,5,13.99,10.09,72.36,258.68,121.31,7.55
"PLB-027xZM-0001","PLB-027","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,1,5,12.58,10.67,70.29,257.47,124.77,7.96
"PLA-009xZM-0002","PLA-009","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,5,5,19.65,8.43,76.89,247.39,127.4,7.93
"PLA-044xZM-0002","PLA-044","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,1,4,20.07,9.48,74.51,209.54,116.89,9.04
"PLA-053xZM-0002","PLA-053","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,6,3,15.21,8.79,73.11,215.06,121.52,9.82
"PLB-047xZM-0002","PLB-047","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,5,3,15.98,8.55,67.42,242.32,118.89,7.02
"PLB-052xZM-0002","PLB-052","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,5,2,13.79,8.55,69.32,234.12,121.9,7.13
"PLB-027xZM-0002","PLB-027","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,1,2,10.1,8.48,72.36,235.52,122.28,7.38
"PLA-009xZM-0003","PLA-009","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,4,6,16.98,8.76,77.31,258.76,130.08,7.93
"PLA-044xZM-0003","PLA-044","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,5,4,18,8.06,75.05,225.95,123.17,8.28
"PLA-053xZM-0003","PLA-053","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,3,1,19.22,8.27,76.68,253.26,123.82,7.99
"PLB-047xZM-0003","PLB-047","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,6,2,12.15,8.23,75.92,272.53,123.72,7.69
"PLB-052xZM-0003","PLB-052","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,5,6,16.98,8.56,77.47,258.47,125.34,9.11
"PLB-027xZM-0003","PLB-027","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B1",1,3,2,13.44,8.69,69.82,237.05,122.71,6.27
"PLA-009xZM-0001","PLA-009","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,3,5,15.75,8.75,71.51,256.29,126.43,7.23
"PLA-044xZM-0001","PLA-044","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,4,4,16.64,10,71.67,250.69,120.43,7.07
"PLA-053xZM-0001","PLA-053","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,6,5,16.64,10.49,73.55,244.17,119.93,9.56
"PLB-047xZM-0001","PLB-047","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,3,3,13.57,9.04,67.99,259.22,120.39,7.3
"PLB-052xZM-0001","PLB-052","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,2,2,13.85,8.45,73.36,240.75,121.53,5.89
"PLB-027xZM-0001","PLB-027","ZM-0001","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,1,3,12.55,9.58,69.18,255.89,124.15,7.55
"PLA-009xZM-0002","PLA-009","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,2,1,15.33,7.96,78.04,224.24,126.21,7.2
"PLA-044xZM-0002","PLA-044","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,4,2,17.84,7.77,73.07,199.26,118.87,8.12
"PLA-053xZM-0002","PLA-053","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,6,1,16.15,8.56,71.13,233.61,116.28,8.16
"PLB-047xZM-0002","PLB-047","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,1,1,14.79,9.08,69.18,266.36,119.26,6.91
"PLB-052xZM-0002","PLB-052","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,3,6,16.66,9.38,75.33,253.86,127.28,8.03
"PLB-027xZM-0002","PLB-027","ZM-0002","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,1,6,11.57,8.83,71.74,228.06,120.63,6.7
"PLA-009xZM-0003","PLA-009","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,2,4,16.68,10.7,80.23,266.77,131.21,7.5
"PLA-044xZM-0003","PLA-044","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,2,5,16.69,9.17,76.04,242.85,121.93,7.1
"PLA-053xZM-0003","PLA-053","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,6,4,18.92,8.46,78.11,273.34,123.51,8.12
"PLB-047xZM-0003","PLB-047","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,3,4,14.55,8.64,75.31,263.79,124.37,6.9
"PLB-052xZM-0003","PLB-052","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,5,1,13.53,8.82,76.9,242.88,121.64,10.52
"PLB-027xZM-0003","PLB-027","ZM-0003","WESTFARM-2025-L8","WESTFARM-2025-L8-B2",2,6,6,13.47,8.78,72.15,261.06,127.16,7.79
"PLA-009xZM-0001","PLA-009","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,2,6,14.4,9.47,74.34,299.63,118.76,10.64
"PLA-044xZM-0001","PLA-044","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,3,5,13.79,9.5,74.55,289.41,113.03,9.63
"PLA-053xZM-0001","PLA-053","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,2,4,12.12,10.03,73.32,301.49,117.04,11.39
"PLB-047xZM-0001","PLB-047","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,4,5,7.48,9.24,76.43,315.09,121.43,9.17
"PLB-052xZM-0001","PLB-052","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,2,1,9.96,9,77.83,279.5,114.17,10.23
"PLB-027xZM-0001","PLB-027","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,1,1,11.77,9.55,76.41,288.91,112.86,10.3
"PLA-009xZM-0002","PLA-009","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,1,5,15.17,8.71,84.19,271.72,116.79,8.9
"PLA-044xZM-0002","PLA-044","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,3,4,16.78,8.56,83.52,266.13,115.85,10.42
"PLA-053xZM-0002","PLA-053","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,6,3,15.82,9.12,74.49,267.86,117.33,9.99
"PLB-047xZM-0002","PLB-047","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,6,6,11.06,9.64,73.36,284.17,114.67,10.45
"PLB-052xZM-0002","PLB-052","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,4,6,10.23,8.66,76.27,263.34,119.48,9.11
"PLB-027xZM-0002","PLB-027","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,1,6,11.15,9.57,72.96,268.8,113.12,9.96
"PLA-009xZM-0003","PLA-009","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,6,1,13.29,9.57,79.71,294.46,124.61,11.54
"PLA-044xZM-0003","PLA-044","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,3,2,15.01,8.66,79.79,279.73,116.13,11.23
"PLA-053xZM-0003","PLA-053","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,1,2,12.2,8.77,77.9,296.6,119.48,11.4
"PLB-047xZM-0003","PLB-047","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,4,1,13.04,9.95,83.58,295.6,119.69,9.27
"PLB-052xZM-0003","PLB-052","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,3,1,15.34,7.89,79.42,284.28,117.08,10.73
"PLB-027xZM-0003","PLB-027","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B1",1,1,3,9.76,8.6,71.96,298.43,120.65,10.72
"PLA-009xZM-0001","PLA-009","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,5,2,14.03,10.25,75.04,304.5,120.72,10.89
"PLA-044xZM-0001","PLA-044","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,6,5,13.14,10.7,79.41,262.86,114.57,9.1
"PLA-053xZM-0001","PLA-053","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,5,3,16.52,10.16,78.27,301.99,117.5,12.53
"PLB-047xZM-0001","PLB-047","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,1,4,11.86,10.11,76.52,307.62,115.23,10.31
"PLB-052xZM-0001","PLB-052","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,6,4,11.64,8.97,73.94,296.73,118.4,9.9
"PLB-027xZM-0001","PLB-027","ZM-0001","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,3,3,11.14,9.46,70.97,278.03,118.35,9.3
"PLA-009xZM-0002","PLA-009","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,5,1,14.38,9.19,79.44,271,119.05,9.56
"PLA-044xZM-0002","PLA-044","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,2,3,15.55,10.53,76.19,277.86,117.95,9.56
"PLA-053xZM-0002","PLA-053","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,5,4,17.03,9.71,78.78,290.54,121.16,10.27
"PLB-047xZM-0002","PLB-047","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,2,2,13.45,8.64,80.39,289,116.36,11.34
"PLB-052xZM-0002","PLB-052","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,4,3,14.29,8.19,81.55,286.66,118.81,11.81
"PLB-027xZM-0002","PLB-027","ZM-0002","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,6,2,10.12,10.12,73.16,283.94,114.5,9.7
"PLA-009xZM-0003","PLA-009","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,3,6,14.74,9.95,78.35,311.17,126.64,10.1
"PLA-044xZM-0003","PLA-044","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,4,4,15.3,9.68,81.76,286.7,119.54,10.89
"PLA-053xZM-0003","PLA-053","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,5,6,15.96,9.85,80.75,287.29,119.57,9.74
"PLB-047xZM-0003","PLB-047","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,5,5,11.77,9.75,80.75,286.48,123.32,9.96
"PLB-052xZM-0003","PLB-052","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,4,2,12.09,9.64,79.62,300.4,123.9,11.89
"PLB-027xZM-0003","PLB-027","ZM-0003","WESTFARM-2025-L9","WESTFARM-2025-L9-B2",2,2,5,11.31,8.14,76.16,275.54,116.72,11.09
"PLA-009xZM-0001","PLA-009","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,2,5,15.98,13.11,86.5,308.21,135.48,10.32
"PLA-044xZM-0001","PLA-044","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,6,1,15.11,11.49,77.82,263.51,121.46,7.52
"PLA-053xZM-0001","PLA-053","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,2,2,14.08,10.92,73.97,289.93,124,9.59
